R [n]: received message, n remaining messages in queue
S[id]: sent a message to machine with specified id
SB: sent a message to both other machines
IE: internal event
21:40:43.603 239 IE
21:40:43.788 240 IE
21:40:43.972 241 IE
21:40:44.156 242 IE
21:40:44.341 243 IE
21:40:44.526 244 IE
21:40:44.710 245 IE
21:40:44.895 246 IE
21:40:45.080 247 IE
21:40:45.263 248 IE
21:40:45.446 249 IE
21:40:45.628 250 IE
21:40:45.812 251 IE
21:40:45.994 252 IE
21:40:46.179 253 IE
21:40:46.364 254 IE
21:40:46.550 255 IE
21:40:46.735 256 IE
21:40:46.921 257 IE
21:40:47.106 258 IE
21:40:47.291 259 IE
21:40:47.475 260 IE
21:40:47.661 261 IE
21:40:47.845 262 IE
21:40:48.030 263 IE
21:40:48.216 264 IE
21:40:48.400 265 IE
21:40:48.584 266 IE
21:40:48.768 267 IE
21:40:48.950 268 IE
21:40:49.134 269 IE
21:40:49.319 270 IE
21:40:49.504 271 IE
21:40:49.688 272 IE
21:40:49.872 273 IE
21:40:50.058 274 IE
21:40:50.243 275 IE
21:40:50.425 276 IE
21:40:50.611 277 IE
21:40:50.796 278 IE
21:40:50.982 279 IE
21:40:51.167 280 IE
21:40:51.351 281 IE
21:40:51.536 282 IE
21:40:51.721 283 IE
21:40:51.906 284 IE
21:40:52.089 285 IE
21:40:52.274 286 IE
21:40:52.457 287 IE
21:40:52.641 288 IE
21:40:52.827 289 IE
21:40:53.012 290 IE
21:40:53.197 291 IE
21:40:53.382 292 IE
21:40:53.566 293 IE
21:40:53.750 294 IE
21:40:53.936 295 IE
21:40:54.122 296 IE
21:40:54.308 297 IE
21:40:54.494 298 IE
21:40:54.677 299 IE
21:40:54.862 300 IE
21:40:55.046 301 IE
21:40:55.231 302 IE
21:40:55.417 303 IE
21:40:55.603 304 IE
21:40:55.785 305 IE
21:40:55.971 306 IE
21:40:56.154 307 IE
21:40:56.336 308 IE
21:40:56.520 309 IE
21:40:56.705 310 IE
21:40:56.889 311 IE
21:40:57.073 312 IE
21:40:57.258 313 IE
21:40:57.442 314 IE
21:40:57.627 315 IE
21:40:57.812 316 IE
21:40:57.997 317 IE
21:40:58.181 318 IE
21:40:58.365 319 IE
21:40:58.550 320 IE
21:40:58.733 321 IE
21:40:58.919 322 IE
21:40:59.103 323 IE
21:40:59.289 324 IE
21:40:59.474 325 IE
21:40:59.659 326 S1
21:40:59.843 327 IE
21:41:00.029 328 IE
21:41:00.214 329 IE
21:41:00.400 330 IE
21:41:00.584 331 IE
21:41:00.769 332 IE
21:41:00.954 333 IE
21:41:01.137 334 IE
21:41:01.322 335 IE
21:41:01.506 336 IE
21:41:01.692 337 IE
21:41:01.878 338 IE
21:41:02.060 339 IE
21:41:02.242 340 IE
21:41:02.426 341 IE
21:41:02.608 342 IE
21:41:02.793 343 IE
21:41:02.977 344 IE
21:41:03.161 345 IE
21:41:03.347 346 IE
21:41:03.531 347 IE
21:41:03.716 348 IE
21:41:03.901 349 IE
21:41:04.084 350 IE
21:41:04.267 351 IE
21:41:04.452 352 IE
21:41:04.635 353 IE
21:41:04.819 354 IE
21:41:05.003 355 IE
21:41:05.187 356 IE
21:41:05.370 357 IE
21:41:05.555 358 IE
21:41:05.740 359 IE
21:41:05.924 360 IE
21:41:06.110 361 IE
21:41:06.295 362 IE
21:41:06.479 363 IE
21:41:06.665 364 IE
21:41:06.849 365 IE
21:41:07.033 366 IE
21:41:07.219 367 IE
21:41:07.405 368 IE
21:41:07.589 369 IE
21:41:07.774 370 IE
21:41:07.959 371 IE
21:41:08.144 372 IE
21:41:08.328 373 IE
21:41:08.513 374 IE
21:41:08.698 375 IE
21:41:08.883 376 IE
21:41:09.068 377 IE
21:41:09.252 378 IE
21:41:09.435 379 IE
21:41:09.618 380 IE
21:41:09.802 381 IE
21:41:09.988 382 IE
21:41:10.173 383 IE
21:41:10.359 384 IE
21:41:10.544 385 IE
21:41:10.728 386 IE
21:41:10.912 387 IE
21:41:11.097 388 IE
21:41:11.281 389 IE
21:41:11.464 390 IE
21:41:11.648 391 IE
21:41:11.832 392 IE
21:41:12.016 393 IE
21:41:12.200 394 IE
21:41:12.386 395 IE
21:41:12.570 396 IE
21:41:12.754 397 IE
21:41:12.939 398 IE
21:41:13.124 399 IE
21:41:13.309 400 IE
21:41:13.494 401 IE
21:41:13.680 402 IE
21:41:13.864 403 IE
21:41:14.048 404 IE
21:41:14.234 405 IE
21:41:14.418 406 IE
21:41:14.604 407 IE
21:41:14.789 408 IE
21:41:14.970 409 IE
21:41:15.155 410 IE
21:41:15.341 411 IE
21:41:15.526 412 IE
21:41:15.708 413 IE
21:41:15.893 414 IE
21:41:16.074 415 IE
21:41:16.258 416 IE
21:41:16.443 417 IE
21:41:16.627 418 IE
21:41:16.812 419 IE
21:41:16.996 420 IE
21:41:17.180 421 IE
21:41:17.365 422 IE
21:41:17.551 423 IE
21:41:17.736 424 IE
21:41:17.921 425 IE
21:41:18.106 426 IE
21:41:18.292 427 IE
21:41:18.478 428 IE
21:41:18.663 429 IE
21:41:18.846 430 IE
21:41:19.029 431 IE
21:41:19.214 432 R 0
21:41:19.397 433 IE
21:41:19.580 434 IE
21:41:19.766 435 IE
21:41:19.951 436 IE
21:41:20.137 437 IE
21:41:20.321 438 IE
21:41:20.506 439 R 0
21:41:20.691 440 IE
21:41:20.875 441 IE
21:41:21.060 442 IE
21:41:21.244 443 SB
21:41:21.428 444 IE
21:41:21.613 445 IE
21:41:21.798 446 IE
21:41:21.983 447 IE
21:41:22.168 448 IE
21:41:22.353 449 IE
21:41:22.537 450 IE
21:41:22.721 451 IE
21:41:22.905 452 IE
21:41:23.089 453 IE
21:41:23.273 454 IE
21:41:23.458 455 IE
21:41:23.640 456 IE
21:41:23.821 457 IE
21:41:24.006 458 IE
21:41:24.189 459 IE
21:41:24.374 460 IE
21:41:24.560 461 IE
21:41:24.742 462 IE
21:41:24.925 463 IE
21:41:25.111 464 IE
21:41:25.296 465 IE
21:41:25.480 466 IE
21:41:25.663 467 IE
21:41:25.846 468 IE
21:41:26.030 469 IE
21:41:26.212 470 IE
21:41:26.397 471 IE
21:41:26.580 472 IE
21:41:26.765 473 IE
21:41:26.950 474 IE
21:41:27.134 475 IE
21:41:27.320 476 IE
21:41:27.505 477 IE
21:41:27.689 478 IE
21:41:27.874 479 IE
21:41:28.058 480 IE
21:41:28.243 481 IE
21:41:28.428 482 IE
21:41:28.612 483 IE
21:41:28.796 484 IE
21:41:28.981 485 IE
21:41:29.166 486 IE
21:41:29.351 487 IE
21:41:29.537 488 IE
21:41:29.722 489 IE
21:41:29.906 490 IE
21:41:30.089 491 IE
21:41:30.273 492 IE
21:41:30.458 493 IE
21:41:30.642 494 IE
21:41:30.826 495 IE
21:41:31.011 496 IE
21:41:31.195 497 IE
21:41:31.381 498 IE
21:41:31.566 499 IE
21:41:31.749 500 IE
21:41:31.933 501 IE
21:41:32.119 502 IE
21:41:32.305 503 IE
21:41:32.488 504 IE
21:41:32.673 505 IE
21:41:32.854 506 IE
21:41:33.038 507 IE
21:41:33.222 508 IE
21:41:33.408 509 IE
21:41:33.592 510 IE
21:41:33.776 511 IE
21:41:33.958 512 IE
21:41:34.144 513 IE
21:41:34.327 514 IE
21:41:34.512 515 IE
21:41:34.698 516 IE
21:41:34.882 517 IE
21:41:35.067 518 IE
21:41:35.251 519 IE
21:41:35.436 520 IE
21:41:35.621 521 IE
21:41:35.806 522 IE
21:41:35.990 523 IE
21:41:36.173 524 IE
21:41:36.357 525 IE
21:41:36.542 526 IE
21:41:36.727 527 IE
21:41:36.911 528 IE
21:41:37.096 529 IE
21:41:37.281 530 IE
21:41:37.465 531 IE
21:41:37.650 532 IE
21:41:37.835 533 IE
21:41:38.019 534 IE
21:41:38.203 535 IE
21:41:38.387 536 IE
21:41:38.571 537 IE
21:41:38.755 538 IE
21:41:38.938 539 IE
21:41:39.123 540 IE
21:41:39.309 541 IE
21:41:39.493 542 IE
21:41:39.677 543 IE
21:41:39.860 544 IE
21:41:40.041 545 IE
21:41:40.225 546 IE
21:41:40.409 547 IE
21:41:40.594 548 IE
21:41:40.778 549 IE
21:41:40.962 550 IE
21:41:41.147 551 IE
21:41:41.332 552 IE
21:41:41.516 553 IE
21:41:41.700 554 IE
21:41:41.885 555 IE
21:41:42.069 556 IE
21:41:42.252 557 IE
21:41:42.437 558 IE
21:41:42.620 559 IE
21:41:42.805 560 IE
21:41:42.990 561 IE
21:41:43.175 562 IE
21:41:43.360 563 IE
21:41:43.544 564 IE
21:41:43.729 565 IE
21:41:43.915 566 IE
21:41:44.100 567 IE
21:41:44.283 568 IE
21:41:44.467 569 IE
21:41:44.651 570 IE
21:41:44.836 571 IE
21:41:45.019 572 IE
21:41:45.202 573 IE
21:41:45.384 574 IE
21:41:45.566 575 IE
21:41:45.751 576 IE
21:41:45.935 577 IE
21:41:46.116 578 IE
21:41:46.301 579 IE
21:41:46.486 580 IE
21:41:46.668 581 IE
21:41:46.853 582 IE
21:41:47.037 583 IE
21:41:47.222 584 IE
21:41:47.406 585 IE
21:41:47.592 586 IE
21:41:47.776 587 IE
21:41:47.960 588 IE
21:41:48.144 589 IE
21:41:48.329 590 IE
21:41:48.513 591 IE
21:41:48.697 592 IE
21:41:48.883 593 IE
21:41:49.068 594 IE
21:41:49.250 595 IE
21:41:49.436 596 IE
21:41:49.620 597 IE
21:41:49.804 598 IE
21:41:49.987 599 IE
21:41:50.172 600 IE
21:41:50.357 601 IE
21:41:50.542 602 IE
21:41:50.728 603 IE
21:41:50.913 604 IE
21:41:51.096 605 IE
21:41:51.278 606 IE
21:41:51.463 607 IE
21:41:51.648 608 IE
21:41:51.832 609 IE
21:41:52.018 610 IE
21:41:52.202 611 IE
21:41:52.388 612 IE
21:41:52.572 613 IE
21:41:52.757 614 IE
21:41:52.943 615 IE
21:41:53.128 616 IE
21:41:53.314 617 IE
21:41:53.498 618 IE
21:41:53.683 619 IE
21:41:53.868 620 IE
21:41:54.054 621 IE
21:41:54.240 622 IE
21:41:54.425 623 IE
21:41:54.608 624 IE
21:41:54.793 625 IE
21:41:54.979 626 IE
21:41:55.161 627 IE
21:41:55.346 628 IE
21:41:55.530 629 IE
21:41:55.716 630 IE
21:41:55.902 631 IE
21:41:56.088 632 IE
21:41:56.273 633 IE
21:41:56.456 634 IE
21:41:56.641 635 IE
21:41:56.825 636 IE
21:41:57.010 637 IE
21:41:57.195 638 IE
21:41:57.378 639 IE
21:41:57.563 640 IE
21:41:57.749 641 IE
21:41:57.933 642 IE
21:41:58.118 643 IE
21:41:58.303 644 IE
21:41:58.489 645 IE
21:41:58.673 646 IE
21:41:58.857 647 IE
21:41:59.039 648 IE
21:41:59.224 649 IE
21:41:59.405 650 IE
21:41:59.591 651 IE
21:41:59.777 652 IE
21:41:59.962 653 IE
21:42:00.147 654 IE
21:42:00.330 655 IE
21:42:00.514 656 IE
21:42:00.700 657 IE
21:42:00.881 658 IE
21:42:01.067 659 IE
21:42:01.253 660 IE
21:42:01.437 661 IE
21:42:01.622 662 IE
21:42:01.806 663 IE
21:42:01.991 664 IE
21:42:02.173 665 IE
21:42:02.356 666 IE
21:42:02.540 667 IE
21:42:02.723 668 IE
21:42:02.908 669 IE
21:42:03.093 670 IE
21:42:03.276 671 IE
21:42:03.462 672 IE
21:42:03.647 673 IE
21:42:03.832 674 IE
21:42:04.015 675 IE
21:42:04.200 676 IE
21:42:04.386 677 IE
21:42:04.574 678 IE
21:42:04.759 679 IE
21:42:04.945 680 IE
21:42:05.128 681 IE
21:42:05.313 682 IE
21:42:05.496 683 IE
21:42:05.680 684 IE
21:42:05.866 685 IE
21:42:06.050 686 IE
21:42:06.235 687 IE
21:42:06.420 688 IE
21:42:06.605 689 IE
21:42:06.790 690 IE
21:42:06.976 691 IE
21:42:07.161 692 IE
21:42:07.347 693 IE
21:42:07.531 694 IE
21:42:07.716 695 IE
21:42:07.902 696 IE
21:42:08.086 697 IE
21:42:08.270 698 IE
21:42:08.455 699 IE
21:42:08.639 700 IE
21:42:08.822 701 IE
21:42:09.006 702 IE
21:42:09.191 703 IE
21:42:09.373 704 IE
21:42:09.558 705 IE
21:42:09.742 706 IE
21:42:09.928 707 IE
21:42:10.111 708 IE
21:42:10.294 709 IE
21:42:10.479 710 IE
21:42:10.664 711 IE
21:42:10.849 712 IE
21:42:11.033 713 IE
21:42:11.215 714 IE
21:42:11.398 715 IE
21:42:11.580 716 IE
21:42:11.764 717 IE
21:42:11.946 718 IE
21:42:12.131 719 IE
21:42:12.313 720 IE
21:42:12.498 721 IE
21:42:12.683 722 IE
21:42:12.869 723 IE
21:42:13.053 724 IE
21:42:13.240 725 IE
21:42:13.425 726 IE
21:42:13.608 727 IE
21:42:13.792 728 IE
21:42:13.977 729 IE
21:42:14.163 730 IE
21:42:14.348 731 IE
21:42:14.533 732 IE
21:42:14.718 733 IE
21:42:14.904 734 IE
21:42:15.090 735 IE
21:42:15.274 736 IE
21:42:15.458 737 IE
21:42:15.642 738 IE
21:42:15.824 739 IE
21:42:16.010 740 IE
21:42:16.193 741 IE
21:42:16.379 742 IE
21:42:16.564 743 IE
21:42:16.748 744 IE
21:42:16.933 745 IE
21:42:17.118 746 IE
21:42:17.304 747 IE
21:42:17.487 748 IE
21:42:17.672 749 IE
21:42:17.855 750 IE
21:42:18.039 751 IE
21:42:18.223 752 IE
21:42:18.406 753 IE
21:42:18.590 754 IE
21:42:18.775 755 IE
21:42:18.958 756 IE
21:42:19.144 757 IE
21:42:19.327 758 IE
21:42:19.511 759 IE
21:42:19.696 760 IE
21:42:19.881 761 IE
21:42:20.064 762 IE
21:42:20.248 763 IE
21:42:20.434 764 IE
21:42:20.618 765 IE
21:42:20.802 766 IE
21:42:20.987 767 IE
21:42:21.172 768 IE
21:42:21.359 769 IE
21:42:21.544 770 IE
21:42:21.730 771 IE
21:42:21.916 772 IE
21:42:22.100 773 IE
21:42:22.284 774 IE
21:42:22.467 775 IE
21:42:22.649 776 IE
21:42:22.831 777 IE
21:42:23.014 778 IE
21:42:23.199 779 IE
21:42:23.385 780 IE
21:42:23.570 781 IE
21:42:23.755 782 IE
21:42:23.941 783 IE
21:42:24.126 784 IE
21:42:24.309 785 IE
21:42:24.493 786 IE
21:42:24.680 787 IE
21:42:24.865 788 IE
21:42:25.049 789 IE
21:42:25.234 790 IE
21:42:25.420 791 IE
21:42:25.604 792 IE
21:42:25.788 793 IE
21:42:25.973 794 IE
21:42:26.157 795 IE
21:42:26.339 796 IE
21:42:26.523 797 IE
21:42:26.709 798 IE
21:42:26.891 799 IE
21:42:27.075 800 IE
21:42:27.257 801 IE
21:42:27.440 802 IE
21:42:27.625 803 IE
21:42:27.810 804 IE
21:42:27.996 805 IE
21:42:28.180 806 IE
21:42:28.366 807 IE
21:42:28.551 808 IE
21:42:28.737 809 IE
21:42:28.920 810 IE
21:42:29.105 811 IE
21:42:29.287 812 IE
21:42:29.471 813 IE
21:42:29.657 814 IE
21:42:29.842 815 IE
21:42:30.027 816 IE
21:42:30.213 817 IE
21:42:30.398 818 IE
21:42:30.579 819 IE
21:42:30.764 820 IE
21:42:30.947 821 IE
21:42:31.132 822 IE
21:42:31.317 823 IE
21:42:31.502 824 IE
21:42:31.684 825 IE
21:42:31.870 826 IE
21:42:32.055 827 IE
21:42:32.239 828 IE
21:42:32.424 829 IE
21:42:32.610 830 IE
21:42:32.795 831 IE
21:42:32.977 832 IE
21:42:33.162 833 IE
21:42:33.346 834 IE
21:42:33.531 835 IE
21:42:33.714 836 IE
21:42:33.895 837 IE
21:42:34.080 838 IE
21:42:34.263 839 IE
21:42:34.445 840 IE
21:42:34.630 841 IE
21:42:34.814 842 IE
21:42:34.997 843 IE
21:42:35.181 844 IE
21:42:35.366 845 IE
21:42:35.550 846 IE
21:42:35.736 847 IE
21:42:35.921 848 IE
21:42:36.106 849 IE
21:42:36.292 850 IE
21:42:36.477 851 IE
21:42:36.663 852 IE
21:42:36.849 853 IE
21:42:37.033 854 IE
21:42:37.214 855 IE
21:42:37.399 856 IE
21:42:37.584 857 IE
21:42:37.768 858 IE
21:42:37.953 859 IE
21:42:38.137 860 IE
21:42:38.323 861 IE
21:42:38.506 862 IE
21:42:38.691 863 IE
21:42:38.874 864 IE
21:42:39.057 865 IE
21:42:39.239 866 IE
21:42:39.422 867 IE
21:42:39.604 868 IE
21:42:39.786 869 IE
21:42:39.971 870 IE
21:42:40.155 871 IE
21:42:40.340 872 IE
21:42:40.525 873 IE
21:42:40.711 874 IE
21:42:40.897 875 IE
21:42:41.080 876 IE
21:42:41.265 877 IE
21:42:41.451 878 IE
21:42:41.636 879 IE
21:42:41.820 880 IE
21:42:42.004 881 IE
21:42:42.187 882 IE
21:42:42.370 883 IE
21:42:42.554 884 IE
21:42:42.738 885 IE
21:42:42.922 886 IE
21:42:43.106 887 IE
21:42:43.291 888 IE
21:42:43.476 889 IE
21:42:43.660 890 IE
21:42:43.845 891 IE
21:42:44.030 892 IE
21:42:44.214 893 IE
21:42:44.395 894 IE
21:42:44.581 895 IE
21:42:44.765 896 IE
21:42:44.950 897 IE
21:42:45.134 898 IE
21:42:45.319 899 IE
21:42:45.502 900 IE
21:42:45.687 901 IE
21:42:45.873 902 IE
21:42:46.058 903 IE
21:42:46.242 904 IE
21:42:46.428 905 IE
21:42:46.612 906 IE
21:42:46.795 907 IE
21:42:46.979 908 IE
21:42:47.165 909 IE
21:42:47.350 910 IE
21:42:47.535 911 IE
21:42:47.719 912 IE
21:42:47.904 913 IE
21:42:48.088 914 IE
21:42:48.270 915 IE
21:42:48.456 916 IE
21:42:48.642 917 IE
21:42:48.827 918 IE
21:42:49.013 919 IE
21:42:49.197 920 IE
21:42:49.381 921 IE
21:42:49.566 922 IE
21:42:49.752 923 IE
21:42:49.936 924 IE
21:42:50.121 925 IE
21:42:50.307 926 IE
21:42:50.492 927 IE
21:42:50.676 928 IE
21:42:50.861 929 IE
21:42:51.044 930 IE
21:42:51.229 931 IE
21:42:51.414 932 IE
21:42:51.600 933 IE
21:42:51.785 934 IE
21:42:51.968 935 IE
21:42:52.153 936 IE
21:42:52.337 937 IE
21:42:52.522 938 IE
21:42:52.706 939 IE
21:42:52.892 940 IE
21:42:53.075 941 IE
21:42:53.259 942 IE
21:42:53.444 943 IE
21:42:53.629 944 IE
21:42:53.814 945 IE
21:42:53.999 946 IE
21:42:54.184 947 IE
21:42:54.369 948 IE
21:42:54.551 949 IE
21:42:54.736 950 IE
21:42:54.922 951 IE
21:42:55.106 952 IE
21:42:55.290 953 IE
21:42:55.473 954 IE
21:42:55.657 955 IE
21:42:55.839 956 IE
21:42:56.021 957 IE
21:42:56.207 958 IE
21:42:56.391 959 IE
21:42:56.574 960 IE
21:42:56.760 961 IE
21:42:56.944 962 IE
21:42:57.128 963 IE
21:42:57.312 964 IE
21:42:57.495 965 IE
21:42:57.679 966 IE
21:42:57.862 967 IE
21:42:58.049 968 IE
21:42:58.234 969 IE
21:42:58.420 970 IE
21:42:58.604 971 IE
21:42:58.788 972 IE
21:42:58.972 973 IE
21:42:59.156 974 IE
21:42:59.341 975 IE
21:42:59.526 976 IE
21:42:59.709 977 IE
21:42:59.895 978 IE
21:43:00.079 979 IE
21:43:00.263 980 IE
21:43:00.444 981 IE
21:43:00.630 982 IE
21:43:00.813 983 IE
21:43:00.999 984 IE
21:43:01.183 985 IE
21:43:01.368 986 IE
21:43:01.553 987 IE
21:43:01.736 988 IE
21:43:01.919 989 IE
21:43:02.105 990 IE
21:43:02.289 991 IE
21:43:02.474 992 IE
21:43:02.658 993 IE
21:43:02.843 994 IE
21:43:03.027 995 IE
21:43:03.211 996 IE
21:43:03.395 997 IE
21:43:03.580 998 IE
21:43:03.764 999 IE
21:43:03.949 1000 IE
21:43:04.134 1001 IE
21:43:04.318 1002 IE
21:43:04.504 1003 IE
21:43:04.689 1004 IE
21:43:04.874 1005 IE
21:43:05.060 1006 IE
21:43:05.243 1007 IE
21:43:05.428 1008 IE
21:43:05.614 1009 IE
21:43:05.800 1010 IE
21:43:05.983 1011 IE
21:43:06.166 1012 IE
21:43:06.351 1013 IE
21:43:06.537 1014 IE
21:43:06.721 1015 IE
21:43:06.905 1016 IE
21:43:07.089 1017 IE
21:43:07.273 1018 IE
21:43:07.457 1019 IE
21:43:07.642 1020 IE
21:43:07.826 1021 IE
21:43:08.011 1022 IE
21:43:08.196 1023 IE
21:43:08.382 1024 IE
21:43:08.567 1025 IE
21:43:08.753 1026 IE
21:43:08.938 1027 IE
21:43:09.123 1028 IE
21:43:09.309 1029 IE
21:43:09.493 1030 IE
21:43:09.678 1031 IE
21:43:09.863 1032 IE
21:43:10.047 1033 IE
21:43:10.229 1034 IE
21:43:10.414 1035 IE
21:43:10.599 1036 IE
21:43:10.784 1037 IE
21:43:10.969 1038 IE
21:43:11.152 1039 IE
21:43:11.334 1040 IE
21:43:11.517 1041 IE
21:43:11.701 1042 IE
21:43:11.885 1043 IE
21:43:12.068 1044 IE
21:43:12.253 1045 IE
21:43:12.438 1046 IE
21:43:12.621 1047 IE
21:43:12.807 1048 IE
21:43:12.991 1049 IE
21:43:13.175 1050 IE
21:43:13.360 1051 IE
21:43:13.544 1052 IE
21:43:13.730 1053 IE
21:43:13.914 1054 IE
21:43:14.099 1055 IE
21:43:14.284 1056 IE
21:43:14.469 1057 IE
21:43:14.655 1058 IE
21:43:14.841 1059 IE
21:43:15.025 1060 IE
21:43:15.209 1061 IE
