R [n]: received message, n remaining messages in queue
S[id]: sent a message to machine with specified id
SB: sent a message to both other machines
IE: internal event

clock speed (ticks per second): 5.4

21:40:07.624 0 IE
21:40:07.828 1 IE
21:40:08.014 2 IE
21:40:08.201 3 IE
21:40:08.390 4 IE
21:40:08.578 5 IE
21:40:08.767 6 IE
21:40:08.955 7 IE
21:40:09.145 8 IE
21:40:09.334 9 IE
21:40:09.522 10 IE
21:40:09.710 11 IE
21:40:09.899 12 IE
21:40:10.089 13 IE
21:40:10.279 14 IE
21:40:10.469 15 IE
21:40:10.658 16 IE
21:40:10.847 17 IE
21:40:11.033 18 IE
21:40:11.222 19 IE
21:40:11.410 20 IE
21:40:11.598 21 IE
21:40:11.788 22 IE
21:40:11.977 23 IE
21:40:12.167 24 IE
21:40:12.356 25 IE
21:40:12.543 26 IE
21:40:12.730 27 IE
21:40:12.918 28 IE
21:40:13.107 29 IE
21:40:13.297 30 IE
21:40:13.486 31 IE
21:40:13.675 32 IE
21:40:13.864 33 IE
21:40:14.054 34 IE
21:40:14.244 35 IE
21:40:14.430 36 IE
21:40:14.620 37 IE
21:40:14.809 38 IE
21:40:14.999 39 IE
21:40:15.189 40 IE
21:40:15.375 41 IE
21:40:15.564 42 IE
21:40:15.752 43 R 0
21:40:15.942 44 IE
21:40:16.130 45 IE
21:40:16.319 46 IE
21:40:16.508 47 IE
21:40:16.697 48 IE
21:40:16.884 49 IE
21:40:17.074 50 IE
21:40:17.262 51 IE
21:40:17.452 52 IE
21:40:17.640 53 IE
21:40:17.829 54 IE
21:40:18.016 55 IE
21:40:18.206 56 IE
21:40:18.396 57 IE
21:40:18.585 58 IE
21:40:18.773 59 IE
21:40:18.962 60 IE
21:40:19.149 61 IE
21:40:19.338 62 IE
21:40:19.525 63 IE
21:40:19.712 64 IE
21:40:19.899 65 IE
21:40:20.087 66 IE
21:40:20.277 67 IE
21:40:20.463 68 IE
21:40:20.651 69 IE
21:40:20.839 70 IE
21:40:21.027 71 IE
21:40:21.215 72 IE
21:40:21.404 73 IE
21:40:21.592 74 IE
21:40:21.781 75 IE
21:40:21.971 76 IE
21:40:22.160 77 IE
21:40:22.348 78 IE
21:40:22.538 79 IE
21:40:22.727 80 IE
21:40:22.912 81 IE
21:40:23.099 82 IE
21:40:23.289 83 IE
21:40:23.478 84 IE
21:40:23.668 85 IE
21:40:23.857 86 IE
21:40:24.047 87 IE
21:40:24.237 88 IE
21:40:24.425 89 IE
21:40:24.615 90 IE
21:40:24.803 91 IE
21:40:24.993 92 IE
21:40:25.179 93 IE
21:40:25.367 94 IE
21:40:25.557 95 IE
21:40:25.747 96 IE
21:40:25.935 97 IE
21:40:26.123 98 IE
21:40:26.313 99 IE
21:40:26.501 100 IE
21:40:26.690 101 IE
21:40:26.878 102 IE
21:40:27.067 103 IE
21:40:27.257 104 IE
21:40:27.446 105 IE
21:40:27.636 106 R 0
21:40:27.825 107 IE
21:40:28.014 108 IE
21:40:28.202 109 IE
21:40:28.392 110 IE
21:40:28.579 111 IE
21:40:28.767 112 IE
21:40:28.957 113 IE
21:40:29.145 114 IE
21:40:29.334 115 IE
21:40:29.521 116 IE
21:40:29.710 117 IE
21:40:29.900 118 IE
21:40:30.088 119 IE
21:40:30.277 120 IE
21:40:30.464 121 IE
21:40:30.652 122 IE
21:40:30.842 123 IE
21:40:31.031 124 IE
21:40:31.220 125 IE
21:40:31.410 126 IE
21:40:31.599 127 IE
21:40:31.789 128 IE
21:40:31.977 129 IE
21:40:32.164 130 IE
21:40:32.354 131 IE
21:40:32.543 132 IE
21:40:32.731 133 IE
21:40:32.922 134 IE
21:40:33.110 135 IE
21:40:33.297 136 IE
21:40:33.486 137 IE
21:40:33.674 138 IE
21:40:33.864 139 IE
21:40:34.053 140 IE
21:40:34.240 141 IE
21:40:34.426 142 IE
21:40:34.614 143 IE
21:40:34.802 144 IE
21:40:34.987 145 IE
21:40:35.175 146 IE
21:40:35.363 147 IE
21:40:35.550 148 IE
21:40:35.739 149 IE
21:40:35.927 150 IE
21:40:36.117 151 IE
21:40:36.304 152 IE
21:40:36.494 153 IE
21:40:36.683 154 IE
21:40:36.873 155 IE
21:40:37.062 156 IE
21:40:37.250 157 IE
21:40:37.438 158 IE
21:40:37.627 159 IE
21:40:37.814 160 IE
21:40:38.004 161 IE
21:40:38.192 162 IE
21:40:38.378 163 IE
21:40:38.567 164 IE
21:40:38.756 165 IE
21:40:38.944 169 R 0
21:40:39.132 170 IE
21:40:39.320 171 IE
21:40:39.507 172 IE
21:40:39.693 173 IE
21:40:39.881 174 IE
21:40:40.071 175 IE
21:40:40.259 176 IE
21:40:40.448 177 IE
21:40:40.638 178 IE
21:40:40.827 179 IE
21:40:41.013 180 IE
21:40:41.201 181 IE
21:40:41.390 182 IE
21:40:41.578 183 IE
21:40:41.766 184 IE
21:40:41.956 185 IE
21:40:42.144 186 IE
21:40:42.332 187 IE
21:40:42.520 188 IE
21:40:42.706 189 IE
21:40:42.893 190 IE
21:40:43.082 191 IE
21:40:43.271 192 IE
21:40:43.459 193 IE
21:40:43.646 194 IE
21:40:43.833 195 IE
21:40:44.023 196 IE
21:40:44.213 197 IE
21:40:44.402 198 IE
21:40:44.589 199 IE
21:40:44.779 200 IE
21:40:44.968 201 IE
21:40:45.157 202 IE
21:40:45.344 203 IE
21:40:45.531 204 IE
21:40:45.720 205 IE
21:40:45.909 206 IE
21:40:46.100 207 IE
21:40:46.290 208 IE
21:40:46.480 209 IE
21:40:46.670 210 IE
21:40:46.859 211 IE
21:40:47.048 212 IE
21:40:47.234 213 IE
21:40:47.425 214 IE
21:40:47.614 215 IE
21:40:47.803 216 IE
21:40:47.992 217 IE
21:40:48.180 218 IE
21:40:48.368 219 IE
21:40:48.554 220 IE
21:40:48.743 221 IE
21:40:48.933 222 IE
21:40:49.122 223 IE
21:40:49.309 224 IE
21:40:49.495 225 IE
21:40:49.683 226 IE
21:40:49.872 227 IE
21:40:50.059 228 IE
21:40:50.249 229 IE
21:40:50.437 230 IE
21:40:50.624 231 IE
21:40:50.812 232 IE
21:40:51.001 233 IE
21:40:51.189 234 IE
21:40:51.375 235 IE
21:40:51.562 236 IE
21:40:51.751 237 IE
21:40:51.939 238 IE
21:40:52.126 239 IE
21:40:52.316 240 IE
21:40:52.505 241 IE
21:40:52.693 242 IE
21:40:52.880 243 IE
21:40:53.070 244 IE
21:40:53.260 245 IE
21:40:53.449 246 IE
21:40:53.638 247 IE
21:40:53.827 248 IE
21:40:54.016 249 IE
21:40:54.205 250 IE
21:40:54.394 251 IE
21:40:54.582 252 IE
21:40:54.770 253 IE
21:40:54.957 254 IE
21:40:55.145 255 IE
21:40:55.334 256 IE
21:40:55.523 257 IE
21:40:55.711 258 IE
21:40:55.901 259 IE
21:40:56.090 260 IE
21:40:56.279 261 IE
21:40:56.468 262 IE
21:40:56.655 263 IE
21:40:56.844 264 IE
21:40:57.034 265 IE
21:40:57.221 266 IE
21:40:57.406 267 IE
21:40:57.596 268 IE
21:40:57.785 269 IE
21:40:57.974 270 IE
21:40:58.161 271 IE
21:40:58.351 272 IE
21:40:58.541 273 IE
21:40:58.728 274 IE
21:40:58.918 275 IE
21:40:59.103 276 IE
21:40:59.292 277 IE
21:40:59.480 278 IE
21:40:59.668 279 IE
21:40:59.857 280 IE
21:41:00.045 281 IE
21:41:00.233 282 IE
21:41:00.422 283 IE
21:41:00.609 284 IE
21:41:00.795 285 IE
21:41:00.983 286 IE
