R [n]: received message, n remaining messages in queue
S[id]: sent a message to machine with specified id
SB: sent a message to both other machines
IE: internal event
21:31:35.941 78 IE
21:31:36.142 79 IE
21:31:36.339 80 IE
21:31:36.536 81 IE
21:31:36.735 82 IE
21:31:36.936 83 IE
21:31:37.135 84 IE
21:31:37.336 85 IE
21:31:37.536 86 IE
21:31:37.737 87 IE
21:31:37.938 88 IE
21:31:38.140 89 IE
21:31:38.339 90 IE
21:31:38.540 91 IE
21:31:38.740 92 IE
21:31:38.940 93 IE
21:31:39.140 94 IE
21:31:39.340 95 IE
21:31:39.540 96 IE
21:31:39.741 97 IE
21:31:39.939 98 IE
21:31:40.137 99 IE
21:31:40.337 100 IE
21:31:40.537 101 IE
21:31:40.738 102 S0
21:31:40.935 103 IE
21:31:41.133 104 IE
21:31:41.334 105 IE
21:31:41.533 106 IE
21:31:41.734 107 IE
21:31:41.932 108 IE
21:31:42.132 109 IE
21:31:42.330 110 IE
21:31:42.531 111 IE
21:31:42.731 112 IE
21:31:42.932 113 IE
21:31:43.132 114 IE
21:31:43.332 115 IE
21:31:43.532 116 IE
21:31:43.732 117 IE
21:31:43.933 118 IE
21:31:44.134 119 IE
21:31:44.335 120 IE
21:31:44.534 121 IE
21:31:44.734 122 IE
21:31:44.933 123 IE
21:31:45.134 124 IE
21:31:45.330 125 IE
21:31:45.528 126 IE
21:31:45.729 127 IE
21:31:45.928 128 IE
21:31:46.128 129 IE
21:31:46.329 130 IE
21:31:46.530 131 IE
21:31:46.730 132 IE
21:31:46.930 133 IE
21:31:47.129 134 IE
21:31:47.329 135 IE
21:31:47.530 136 IE
21:31:47.729 137 IE
21:31:47.928 138 IE
21:31:48.127 139 IE
21:31:48.326 140 IE
21:31:48.527 141 IE
21:31:48.727 142 IE
21:31:48.928 143 IE
21:31:49.128 144 IE
21:31:49.328 145 IE
21:31:49.528 146 IE
21:31:49.728 147 IE
21:31:49.929 148 IE
21:31:50.129 149 IE
21:31:50.330 150 IE
21:31:50.531 151 IE
21:31:50.732 152 IE
21:31:50.932 153 IE
21:31:51.132 154 IE
21:31:51.332 155 IE
21:31:51.531 156 IE
21:31:51.731 157 IE
21:31:51.931 158 IE
21:31:52.131 159 IE
21:31:52.330 160 IE
21:31:52.529 161 IE
21:31:52.730 162 IE
21:31:52.929 163 IE
21:31:53.129 164 IE
21:31:53.329 165 IE
21:31:53.529 166 IE
21:31:53.728 167 IE
21:31:53.929 168 IE
21:31:54.130 169 IE
21:31:54.329 170 IE
21:31:54.528 171 IE
21:31:54.729 172 IE
21:31:54.927 173 IE
21:31:55.126 174 IE
21:31:55.327 175 IE
21:31:55.525 176 IE
21:31:55.725 177 IE
21:31:55.926 178 IE
21:31:56.127 179 IE
21:31:56.326 180 IE
21:31:56.527 181 IE
21:31:56.728 182 IE
21:31:56.928 183 IE
21:31:57.128 184 IE
21:31:57.329 185 IE
21:31:57.529 186 IE
21:31:57.730 187 IE
21:31:57.930 188 IE
21:31:58.130 189 IE
21:31:58.330 190 IE
21:31:58.530 191 IE
21:31:58.729 192 IE
21:31:58.930 193 IE
21:31:59.132 194 IE
21:31:59.332 195 IE
21:31:59.533 196 IE
21:31:59.734 197 IE
21:31:59.934 198 IE
21:32:00.135 199 IE
21:32:00.335 200 IE
21:32:00.535 201 IE
21:32:00.735 202 IE
21:32:00.936 203 IE
21:32:01.140 204 IE
21:32:01.341 205 IE
21:32:01.540 206 IE
21:32:01.739 207 IE
21:32:01.938 208 IE
21:32:02.139 209 IE
21:32:02.340 210 IE
21:32:02.539 211 IE
21:32:02.740 212 IE
21:32:02.940 213 IE
21:32:03.141 214 IE
21:32:03.342 215 IE
21:32:03.541 216 IE
21:32:03.740 217 IE
21:32:03.938 218 IE
21:32:04.136 219 IE
21:32:04.334 220 IE
21:32:04.532 221 IE
21:32:04.731 222 IE
21:32:04.931 223 IE
21:32:05.131 224 IE
21:32:05.331 225 IE
21:32:05.532 226 IE
21:32:05.733 227 IE
21:32:05.931 228 IE
21:32:06.131 229 IE
21:32:06.331 230 IE
21:32:06.532 231 IE
21:32:06.732 232 IE
21:32:06.932 233 IE
21:32:07.133 234 IE
21:32:07.334 235 IE
21:32:07.534 236 IE
21:32:07.734 237 IE
21:32:07.935 238 IE
21:32:08.135 239 IE
21:32:08.335 240 IE
21:32:08.536 241 IE
21:32:08.736 242 IE
21:32:08.937 243 IE
21:32:09.137 244 IE
21:32:09.337 245 IE
21:32:09.538 246 IE
21:32:09.738 247 IE
21:32:09.939 248 IE
21:32:10.139 249 IE
21:32:10.340 250 IE
21:32:10.540 251 IE
21:32:10.740 252 IE
21:32:10.941 253 IE
21:32:11.142 254 IE
21:32:11.343 255 IE
21:32:11.543 256 IE
21:32:11.743 257 IE
21:32:11.943 258 IE
21:32:12.143 259 IE
21:32:12.344 260 IE
21:32:12.544 261 IE
21:32:12.745 262 IE
21:32:12.945 263 IE
21:32:13.146 264 IE
21:32:13.345 265 IE
21:32:13.544 266 IE
21:32:13.742 267 IE
21:32:13.940 268 IE
21:32:14.139 269 IE
21:32:14.336 270 IE
21:32:14.536 271 IE
21:32:14.736 272 IE
21:32:14.937 273 IE
21:32:15.135 274 IE
21:32:15.334 275 IE
21:32:15.535 276 IE
21:32:15.734 277 IE
21:32:15.935 278 IE
21:32:16.136 279 IE
21:32:16.336 280 IE
21:32:16.536 281 IE
21:32:16.736 282 IE
21:32:16.936 283 IE
21:32:17.135 284 IE
21:32:17.333 285 IE
21:32:17.530 286 IE
21:32:17.730 287 IE
21:32:17.930 288 IE
21:32:18.130 289 IE
21:32:18.330 290 IE
21:32:18.530 291 IE
21:32:18.730 292 IE
21:32:18.930 293 IE
21:32:19.130 294 IE
21:32:19.330 295 IE
21:32:19.530 296 IE
21:32:19.729 297 IE
21:32:19.930 298 IE
21:32:20.130 299 IE
21:32:20.328 300 IE
21:32:20.528 301 IE
21:32:20.728 302 IE
21:32:20.928 303 IE
21:32:21.128 304 IE
21:32:21.326 305 IE
21:32:21.526 306 IE
21:32:21.725 307 IE
21:32:21.925 308 IE
21:32:22.125 309 IE
21:32:22.324 310 IE
21:32:22.523 311 IE
21:32:22.723 312 IE
21:32:22.922 313 IE
21:32:23.122 314 IE
21:32:23.321 315 IE
21:32:23.521 316 IE
21:32:23.721 317 IE
21:32:23.921 318 IE
21:32:24.122 319 IE
21:32:24.323 320 IE
21:32:24.524 321 IE
21:32:24.724 322 IE
21:32:24.922 323 IE
21:32:25.123 324 IE
21:32:25.324 325 IE
21:32:25.524 326 IE
21:32:25.724 327 IE
21:32:25.924 328 IE
21:32:26.124 329 IE
21:32:26.325 330 IE
21:32:26.525 331 IE
21:32:26.724 332 IE
21:32:26.924 333 IE
21:32:27.125 334 IE
21:32:27.326 367 R 0
21:32:27.526 368 IE
21:32:27.727 369 IE
21:32:27.927 370 IE
21:32:28.128 371 IE
21:32:28.332 372 IE
21:32:28.532 373 IE
21:32:28.733 374 IE
21:32:28.932 375 IE
21:32:29.132 376 IE
21:32:29.332 377 IE
21:32:29.532 378 IE
21:32:29.730 379 IE
21:32:29.931 380 IE
21:32:30.131 381 IE
21:32:30.329 382 IE
21:32:30.529 383 IE
