R [n]: received message, n remaining messages in queue
S[id]: sent a message to machine with specified id
SB: sent a message to both other machines
IE: internal event
21:40:24.556 86 IE
21:40:24.753 87 IE
21:40:24.947 88 IE
21:40:25.144 89 IE
21:40:25.339 90 IE
21:40:25.536 91 IE
21:40:25.733 92 IE
21:40:25.930 93 IE
21:40:26.126 94 IE
21:40:26.320 95 IE
21:40:26.517 96 IE
21:40:26.714 97 IE
21:40:26.911 98 IE
21:40:27.105 99 IE
21:40:27.301 100 IE
21:40:27.496 101 S2
21:40:27.689 102 IE
21:40:27.886 103 IE
21:40:28.083 104 IE
21:40:28.278 105 IE
21:40:28.475 106 IE
21:40:28.672 107 IE
21:40:28.868 108 IE
21:40:29.062 109 IE
21:40:29.258 110 IE
21:40:29.453 111 IE
21:40:29.647 112 IE
21:40:29.842 113 IE
21:40:30.037 114 IE
21:40:30.232 115 IE
21:40:30.427 116 IE
21:40:30.622 117 IE
21:40:30.818 118 IE
21:40:31.015 119 IE
21:40:31.210 120 IE
21:40:31.407 121 IE
21:40:31.603 122 IE
21:40:31.799 123 IE
21:40:31.995 124 IE
21:40:32.191 125 IE
21:40:32.387 126 IE
21:40:32.582 127 IE
21:40:32.777 128 IE
21:40:32.970 129 IE
21:40:33.164 130 IE
21:40:33.361 131 IE
21:40:33.557 132 IE
21:40:33.754 133 IE
21:40:33.948 134 IE
21:40:34.144 135 IE
21:40:34.338 136 IE
21:40:34.530 137 IE
21:40:34.724 138 IE
21:40:34.921 139 IE
21:40:35.117 140 IE
21:40:35.313 141 IE
21:40:35.508 142 IE
21:40:35.702 143 IE
21:40:35.898 144 IE
21:40:36.092 145 IE
21:40:36.288 146 IE
21:40:36.485 147 IE
21:40:36.682 148 IE
21:40:36.879 149 IE
21:40:37.074 150 IE
21:40:37.270 151 IE
21:40:37.464 152 IE
21:40:37.660 153 IE
21:40:37.857 154 IE
21:40:38.052 155 IE
21:40:38.248 156 IE
21:40:38.445 157 IE
21:40:38.640 158 IE
21:40:38.836 159 IE
21:40:39.032 160 IE
21:40:39.226 161 IE
21:40:39.423 162 IE
21:40:39.617 163 IE
21:40:39.813 164 IE
21:40:40.009 165 IE
21:40:40.204 166 IE
21:40:40.401 167 IE
21:40:40.596 168 IE
21:40:40.793 169 IE
21:40:40.988 170 IE
21:40:41.181 171 IE
21:40:41.377 172 IE
21:40:41.573 173 IE
21:40:41.769 174 IE
21:40:41.962 175 IE
21:40:42.158 176 IE
21:40:42.355 177 IE
21:40:42.552 178 IE
21:40:42.748 179 IE
21:40:42.943 180 IE
21:40:43.137 181 IE
21:40:43.332 182 IE
21:40:43.528 183 IE
21:40:43.723 184 IE
21:40:43.918 185 IE
21:40:44.116 186 IE
21:40:44.312 187 IE
21:40:44.508 188 IE
21:40:44.702 189 IE
21:40:44.895 190 IE
21:40:45.092 191 IE
21:40:45.289 192 IE
21:40:45.484 193 IE
21:40:45.681 194 IE
21:40:45.876 195 IE
21:40:46.072 196 IE
21:40:46.267 197 IE
21:40:46.462 198 IE
21:40:46.659 199 IE
21:40:46.855 200 IE
21:40:47.051 201 IE
21:40:47.245 202 IE
21:40:47.441 203 IE
21:40:47.640 204 IE
21:40:47.835 205 IE
21:40:48.030 206 IE
21:40:48.227 207 IE
21:40:48.422 208 IE
21:40:48.617 209 IE
21:40:48.812 210 IE
21:40:49.007 211 IE
21:40:49.202 212 IE
21:40:49.398 213 IE
21:40:49.592 214 IE
21:40:49.788 215 IE
21:40:49.983 216 IE
21:40:50.180 217 IE
21:40:50.374 218 IE
21:40:50.571 219 IE
21:40:50.768 220 IE
21:40:50.962 221 IE
21:40:51.157 222 IE
21:40:51.351 223 IE
21:40:51.546 224 IE
21:40:51.743 225 IE
21:40:51.939 226 IE
21:40:52.134 227 IE
21:40:52.327 228 IE
21:40:52.522 229 IE
21:40:52.719 230 IE
21:40:52.912 231 IE
21:40:53.107 232 IE
21:40:53.303 233 IE
21:40:53.498 234 IE
21:40:53.694 235 IE
21:40:53.890 236 IE
21:40:54.085 237 IE
21:40:54.282 238 IE
21:40:54.476 239 IE
21:40:54.673 240 IE
21:40:54.869 241 IE
21:40:55.064 242 IE
21:40:55.261 243 IE
21:40:55.455 244 IE
21:40:55.649 245 IE
21:40:55.846 246 IE
21:40:56.042 247 IE
21:40:56.238 248 IE
21:40:56.435 249 IE
21:40:56.631 250 IE
21:40:56.827 251 IE
21:40:57.022 252 IE
21:40:57.218 253 IE
21:40:57.413 254 IE
21:40:57.609 255 IE
21:40:57.804 256 IE
21:40:57.997 257 IE
21:40:58.190 258 IE
21:40:58.386 259 IE
21:40:58.582 260 IE
21:40:58.776 261 IE
21:40:58.972 262 IE
21:40:59.169 263 IE
21:40:59.364 264 IE
21:40:59.561 265 IE
21:40:59.757 266 IE
21:40:59.951 267 IE
21:41:00.146 268 IE
21:41:00.343 269 IE
21:41:00.539 270 IE
21:41:00.736 271 IE
21:41:00.932 272 IE
21:41:01.127 273 IE
21:41:01.324 274 IE
21:41:01.517 275 IE
21:41:01.713 276 IE
21:41:01.908 277 IE
21:41:02.103 278 IE
21:41:02.300 279 IE
21:41:02.497 280 IE
21:41:02.693 281 IE
21:41:02.888 282 IE
21:41:03.083 283 IE
21:41:03.279 284 IE
21:41:03.476 285 IE
21:41:03.670 286 IE
21:41:03.866 287 IE
21:41:04.061 288 IE
21:41:04.257 289 IE
21:41:04.452 290 IE
21:41:04.647 291 IE
21:41:04.842 292 IE
21:41:05.037 293 IE
21:41:05.232 294 IE
21:41:05.429 295 IE
21:41:05.625 296 IE
21:41:05.820 297 IE
21:41:06.016 298 IE
21:41:06.211 299 IE
21:41:06.406 300 IE
21:41:06.601 301 IE
21:41:06.793 302 IE
21:41:06.987 303 IE
21:41:07.184 304 IE
21:41:07.381 305 IE
21:41:07.578 306 IE
21:41:07.774 307 IE
21:41:07.968 308 IE
21:41:08.163 309 IE
21:41:08.358 310 IE
21:41:08.554 311 IE
21:41:08.750 312 IE
21:41:08.944 313 IE
21:41:09.140 314 IE
21:41:09.337 315 IE
21:41:09.533 316 IE
21:41:09.730 317 IE
21:41:09.924 318 IE
21:41:10.121 319 IE
21:41:10.315 320 IE
21:41:10.511 321 IE
21:41:10.707 322 IE
21:41:10.901 323 IE
21:41:11.097 324 IE
21:41:11.292 325 IE
21:41:11.487 326 IE
21:41:11.683 327 IE
21:41:11.877 328 IE
21:41:12.072 329 IE
21:41:12.269 330 IE
21:41:12.463 331 IE
21:41:12.658 332 IE
21:41:12.854 333 IE
21:41:13.051 334 IE
21:41:13.246 335 IE
21:41:13.441 336 IE
21:41:13.637 337 IE
21:41:13.831 338 IE
21:41:14.023 339 IE
21:41:14.216 340 IE
21:41:14.410 341 IE
21:41:14.607 342 IE
21:41:14.799 343 IE
21:41:14.991 344 IE
21:41:15.184 345 IE
21:41:15.380 346 IE
21:41:15.577 347 IE
21:41:15.772 348 IE
21:41:15.968 349 IE
21:41:16.165 350 IE
21:41:16.361 351 IE
21:41:16.556 352 IE
21:41:16.753 353 IE
21:41:16.949 354 IE
21:41:17.146 355 IE
21:41:17.342 356 IE
21:41:17.539 357 IE
21:41:17.735 358 IE
21:41:17.932 359 IE
21:41:18.126 360 IE
21:41:18.322 361 IE
21:41:18.516 362 IE
21:41:18.711 363 IE
21:41:18.908 364 IE
21:41:19.104 365 IE
21:41:19.298 366 IE
21:41:19.493 367 IE
21:41:19.687 368 IE
21:41:19.882 369 IE
21:41:20.077 370 IE
21:41:20.271 371 IE
21:41:20.466 372 IE
21:41:20.661 373 IE
21:41:20.858 374 IE
21:41:21.054 375 IE
21:41:21.250 376 IE
21:41:21.447 377 IE
21:41:21.642 378 IE
21:41:21.836 379 IE
21:41:22.033 380 IE
21:41:22.226 381 IE
21:41:22.419 382 IE
21:41:22.614 383 IE
21:41:22.811 384 IE
21:41:23.008 385 IE
21:41:23.203 386 IE
21:41:23.398 387 IE
21:41:23.595 388 IE
21:41:23.791 389 IE
21:41:23.986 390 IE
21:41:24.181 391 IE
21:41:24.378 392 IE
21:41:24.573 393 IE
21:41:24.769 394 IE
21:41:24.965 395 IE
21:41:25.159 396 IE
21:41:25.356 397 IE
21:41:25.552 398 IE
21:41:25.745 399 IE
21:41:25.941 400 IE
21:41:26.137 401 IE
21:41:26.333 402 IE
21:41:26.529 403 IE
21:41:26.725 404 IE
21:41:26.922 405 IE
21:41:27.118 406 IE
21:41:27.313 407 IE
21:41:27.510 408 IE
21:41:27.704 409 IE
21:41:27.900 410 IE
21:41:28.095 411 IE
21:41:28.288 412 IE
21:41:28.484 413 IE
21:41:28.679 414 IE
21:41:28.875 415 IE
21:41:29.070 416 IE
21:41:29.266 417 IE
21:41:29.463 418 IE
21:41:29.658 419 SB
21:41:29.855 420 IE
21:41:30.049 421 IE
21:41:30.243 422 IE
21:41:30.438 423 IE
21:41:30.633 424 IE
21:41:30.826 425 IE
21:41:31.021 426 IE
21:41:31.218 427 IE
21:41:31.414 428 IE
21:41:31.611 429 IE
21:41:31.807 430 IE
21:41:32.003 431 IE
21:41:32.196 432 IE
21:41:32.392 433 IE
21:41:32.587 434 IE
21:41:32.781 435 IE
21:41:32.977 462 R 0
21:41:33.173 463 IE
21:41:33.368 464 IE
21:41:33.564 465 IE
21:41:33.758 466 IE
21:41:33.953 467 IE
21:41:34.149 468 IE
21:41:34.344 469 IE
21:41:34.540 470 IE
21:41:34.737 471 IE
21:41:34.932 472 IE
21:41:35.127 473 IE
21:41:35.322 474 IE
21:41:35.517 475 IE
21:41:35.713 476 IE
21:41:35.909 477 IE
21:41:36.104 478 IE
21:41:36.299 479 IE
21:41:36.495 480 IE
21:41:36.689 481 IE
21:41:36.884 482 IE
21:41:37.080 483 IE
21:41:37.277 484 IE
21:41:37.473 485 IE
21:41:37.666 486 IE
21:41:37.861 487 IE
21:41:38.055 488 IE
21:41:38.250 489 IE
21:41:38.446 490 IE
21:41:38.641 491 IE
21:41:38.834 492 IE
21:41:39.030 493 IE
21:41:39.226 494 IE
21:41:39.421 495 IE
21:41:39.617 496 IE
21:41:39.813 497 IE
21:41:40.009 498 IE
21:41:40.203 499 IE
21:41:40.399 500 IE
21:41:40.594 501 IE
21:41:40.789 502 IE
21:41:40.984 503 IE
21:41:41.179 504 IE
21:41:41.376 505 IE
21:41:41.573 506 IE
21:41:41.767 507 IE
21:41:41.963 508 IE
21:41:42.159 509 IE
21:41:42.355 510 IE
21:41:42.551 511 IE
21:41:42.746 512 IE
21:41:42.942 513 IE
21:41:43.137 514 IE
21:41:43.333 515 IE
21:41:43.530 516 IE
21:41:43.725 517 IE
21:41:43.921 518 IE
21:41:44.117 519 IE
21:41:44.313 520 IE
21:41:44.508 521 IE
21:41:44.704 522 IE
21:41:44.900 523 IE
21:41:45.096 524 IE
21:41:45.292 525 IE
21:41:45.488 526 IE
21:41:45.683 527 IE
21:41:45.879 528 IE
21:41:46.076 529 IE
21:41:46.273 530 IE
21:41:46.468 531 IE
21:41:46.663 532 IE
21:41:46.858 533 IE
21:41:47.055 534 IE
21:41:47.252 535 IE
21:41:47.448 536 IE
21:41:47.642 537 IE
21:41:47.840 538 IE
21:41:48.036 539 IE
21:41:48.231 540 IE
21:41:48.426 541 IE
21:41:48.621 542 IE
21:41:48.815 543 IE
21:41:49.008 544 IE
21:41:49.205 545 IE
21:41:49.404 546 IE
21:41:49.597 552 R 0
21:41:49.793 553 IE
21:41:49.987 554 IE
21:41:50.184 555 IE
21:41:50.380 556 IE
21:41:50.575 557 IE
21:41:50.771 558 IE
21:41:50.965 559 IE
21:41:51.161 560 IE
21:41:51.355 561 IE
21:41:51.549 562 IE
21:41:51.744 563 IE
21:41:51.940 564 IE
21:41:52.134 565 IE
21:41:52.329 566 IE
21:41:52.525 567 IE
21:41:52.720 568 IE
21:41:52.915 569 IE
21:41:53.112 570 IE
21:41:53.308 571 IE
21:41:53.504 572 IE
21:41:53.701 573 IE
21:41:53.895 574 IE
21:41:54.091 575 IE
21:41:54.287 576 IE
21:41:54.484 577 IE
21:41:54.679 578 IE
21:41:54.874 579 IE
21:41:55.068 580 IE
21:41:55.263 581 IE
21:41:55.457 582 IE
21:41:55.653 583 IE
21:41:55.846 584 IE
21:41:56.042 585 IE
21:41:56.237 586 IE
21:41:56.434 587 IE
21:41:56.630 588 IE
21:41:56.825 589 IE
21:41:57.020 590 IE
21:41:57.217 591 IE
21:41:57.411 592 IE
21:41:57.608 593 IE
21:41:57.804 594 IE
21:41:57.997 595 IE
21:41:58.194 596 IE
21:41:58.390 597 IE
21:41:58.584 598 IE
21:41:58.780 599 IE
21:41:58.976 600 IE
21:41:59.171 601 IE
21:41:59.366 602 IE
21:41:59.562 603 IE
21:41:59.758 604 IE
21:41:59.954 605 IE
21:42:00.150 606 IE
21:42:00.346 607 IE
21:42:00.543 608 IE
21:42:00.736 609 IE
21:42:00.931 610 IE
21:42:01.127 611 IE
21:42:01.322 612 IE
21:42:01.519 613 IE
21:42:01.712 614 IE
21:42:01.907 615 IE
21:42:02.102 616 IE
21:42:02.297 617 IE
21:42:02.492 618 IE
21:42:02.688 619 IE
21:42:02.885 620 IE
21:42:03.081 621 IE
21:42:03.276 622 IE
21:42:03.472 623 IE
21:42:03.668 624 IE
21:42:03.863 625 IE
21:42:04.058 626 IE
21:42:04.255 627 IE
21:42:04.450 628 IE
21:42:04.646 629 IE
21:42:04.840 630 IE
21:42:05.034 631 IE
21:42:05.230 632 IE
21:42:05.426 633 IE
21:42:05.622 634 IE
21:42:05.817 635 IE
21:42:06.013 636 IE
21:42:06.210 637 IE
21:42:06.405 638 IE
21:42:06.600 639 S0
21:42:06.795 640 IE
21:42:06.992 641 IE
21:42:07.188 642 IE
21:42:07.380 643 IE
21:42:07.577 644 IE
21:42:07.773 645 IE
21:42:07.968 646 IE
21:42:08.165 647 IE
21:42:08.361 648 IE
21:42:08.556 649 IE
21:42:08.752 650 IE
21:42:08.948 651 IE
21:42:09.145 652 IE
21:42:09.340 653 IE
21:42:09.535 654 IE
21:42:09.732 655 IE
21:42:09.929 656 IE
21:42:10.124 657 IE
21:42:10.320 658 IE
21:42:10.517 659 IE
21:42:10.709 660 IE
21:42:10.904 661 IE
21:42:11.097 662 IE
21:42:11.292 663 IE
21:42:11.487 664 IE
21:42:11.681 665 IE
21:42:11.878 666 IE
21:42:12.071 667 IE
21:42:12.264 668 IE
21:42:12.460 669 IE
21:42:12.655 670 IE
21:42:12.852 671 IE
21:42:13.048 672 IE
21:42:13.245 673 IE
21:42:13.441 674 IE
21:42:13.638 675 IE
21:42:13.834 676 IE
21:42:14.028 677 IE
21:42:14.224 678 IE
21:42:14.419 679 IE
21:42:14.612 680 IE
21:42:14.808 681 IE
21:42:15.003 682 IE
21:42:15.196 683 IE
21:42:15.392 684 IE
21:42:15.588 685 IE
21:42:15.785 686 IE
21:42:15.982 687 IE
21:42:16.176 688 IE
21:42:16.372 689 IE
21:42:16.567 690 IE
21:42:16.762 691 IE
21:42:16.956 692 IE
21:42:17.152 693 IE
21:42:17.347 694 IE
21:42:17.541 695 IE
21:42:17.736 696 IE
21:42:17.933 697 IE
21:42:18.130 698 IE
21:42:18.326 699 IE
21:42:18.521 700 IE
21:42:18.718 701 IE
21:42:18.915 702 IE
21:42:19.110 703 IE
21:42:19.307 704 IE
21:42:19.503 705 IE
21:42:19.698 706 IE
21:42:19.893 707 IE
21:42:20.089 708 IE
21:42:20.286 709 IE
21:42:20.480 710 IE
21:42:20.674 711 IE
21:42:20.869 712 IE
21:42:21.065 713 IE
21:42:21.260 714 IE
21:42:21.454 715 IE
21:42:21.648 716 IE
21:42:21.845 717 IE
21:42:22.040 718 IE
21:42:22.234 719 IE
21:42:22.430 720 IE
21:42:22.625 721 IE
21:42:22.820 722 IE
21:42:23.014 723 IE
21:42:23.208 724 IE
21:42:23.404 725 IE
21:42:23.600 726 IE
21:42:23.797 727 IE
21:42:23.991 728 IE
21:42:24.187 729 IE
21:42:24.382 730 IE
21:42:24.575 731 IE
21:42:24.770 732 IE
21:42:24.966 733 IE
21:42:25.158 734 IE
21:42:25.355 735 IE
21:42:25.550 736 IE
21:42:25.746 737 IE
21:42:25.942 738 IE
21:42:26.138 739 IE
21:42:26.335 740 IE
21:42:26.530 741 IE
21:42:26.725 742 IE
21:42:26.920 743 IE
21:42:27.115 744 IE
21:42:27.310 745 IE
21:42:27.504 746 IE
21:42:27.699 747 IE
21:42:27.894 748 IE
21:42:28.089 749 IE
21:42:28.285 750 IE
21:42:28.481 751 IE
21:42:28.674 752 IE
21:42:28.870 753 IE
21:42:29.066 754 IE
21:42:29.260 755 IE
21:42:29.456 756 IE
21:42:29.651 757 IE
21:42:29.846 758 IE
21:42:30.042 759 IE
21:42:30.239 760 IE
21:42:30.434 761 IE
21:42:30.630 762 IE
21:42:30.826 763 IE
21:42:31.020 764 IE
21:42:31.217 765 IE
21:42:31.414 766 IE
21:42:31.609 767 IE
21:42:31.804 768 IE
21:42:31.999 769 IE
21:42:32.193 770 IE
21:42:32.387 771 IE
21:42:32.582 772 IE
21:42:32.774 773 IE
21:42:32.970 774 IE
21:42:33.167 775 IE
21:42:33.363 776 IE
21:42:33.558 777 IE
21:42:33.752 778 IE
21:42:33.946 779 IE
21:42:34.141 780 IE
21:42:34.338 781 IE
21:42:34.535 782 IE
21:42:34.730 783 IE
21:42:34.927 784 IE
21:42:35.122 785 IE
21:42:35.316 786 IE
21:42:35.512 787 IE
21:42:35.707 788 IE
21:42:35.905 789 IE
21:42:36.101 790 IE
21:42:36.298 791 IE
21:42:36.495 792 IE
21:42:36.691 793 IE
21:42:36.888 794 IE
21:42:37.080 795 IE
21:42:37.276 796 IE
21:42:37.470 797 IE
21:42:37.663 798 IE
21:42:37.860 799 IE
21:42:38.054 800 IE
21:42:38.249 801 IE
21:42:38.444 802 IE
21:42:38.639 803 IE
21:42:38.834 804 IE
21:42:39.029 805 IE
21:42:39.223 806 IE
21:42:39.417 807 IE
21:42:39.614 808 IE
21:42:39.809 809 IE
21:42:40.005 810 IE
21:42:40.202 811 IE
21:42:40.398 812 IE
21:42:40.594 813 IE
21:42:40.788 814 IE
21:42:40.982 815 IE
21:42:41.178 816 IE
21:42:41.375 817 IE
21:42:41.572 818 IE
21:42:41.769 819 IE
21:42:41.966 820 IE
21:42:42.160 821 IE
21:42:42.354 822 IE
21:42:42.550 823 IE
21:42:42.746 824 IE
21:42:42.943 825 IE
21:42:43.138 826 IE
21:42:43.334 827 IE
21:42:43.528 828 IE
21:42:43.724 829 IE
21:42:43.919 830 IE
21:42:44.112 831 IE
21:42:44.308 832 IE
21:42:44.502 833 IE
21:42:44.698 834 IE
21:42:44.893 835 IE
21:42:45.088 836 IE
21:42:45.283 837 IE
21:42:45.478 838 IE
21:42:45.672 839 IE
21:42:45.867 840 IE
21:42:46.061 841 IE
21:42:46.255 842 IE
21:42:46.450 843 IE
21:42:46.645 844 IE
21:42:46.840 845 IE
21:42:47.037 846 IE
21:42:47.233 847 IE
21:42:47.428 848 IE
21:42:47.620 849 IE
21:42:47.815 850 IE
21:42:48.009 851 IE
21:42:48.205 852 IE
21:42:48.399 853 IE
21:42:48.594 854 IE
21:42:48.789 855 IE
21:42:48.984 856 IE
21:42:49.180 857 IE
21:42:49.373 858 IE
21:42:49.567 859 IE
21:42:49.763 860 IE
21:42:49.958 861 IE
21:42:50.152 862 IE
21:42:50.348 863 IE
21:42:50.545 864 IE
21:42:50.741 865 IE
21:42:50.937 866 IE
21:42:51.132 867 IE
21:42:51.326 868 IE
21:42:51.522 869 IE
21:42:51.718 870 IE
21:42:51.913 871 IE
21:42:52.107 872 IE
21:42:52.302 873 IE
21:42:52.497 874 IE
21:42:52.692 875 IE
21:42:52.888 876 IE
21:42:53.083 877 IE
21:42:53.279 878 IE
21:42:53.473 879 IE
21:42:53.669 880 IE
21:42:53.864 881 IE
21:42:54.060 882 IE
21:42:54.255 883 IE
21:42:54.451 884 IE
21:42:54.647 885 IE
21:42:54.842 886 IE
21:42:55.037 887 IE
21:42:55.234 888 IE
21:42:55.430 889 IE
21:42:55.626 890 IE
21:42:55.822 891 IE
21:42:56.016 892 IE
21:42:56.211 893 IE
21:42:56.407 894 IE
21:42:56.603 895 IE
21:42:56.800 896 IE
21:42:56.996 897 IE
21:42:57.191 898 IE
21:42:57.386 899 IE
21:42:57.581 900 IE
21:42:57.777 901 IE
21:42:57.974 902 IE
21:42:58.169 903 IE
21:42:58.365 904 IE
21:42:58.559 905 IE
21:42:58.754 906 IE
21:42:58.948 907 IE
21:42:59.141 908 IE
21:42:59.336 909 IE
21:42:59.531 910 IE
21:42:59.727 911 IE
21:42:59.924 912 IE
21:43:00.119 913 IE
21:43:00.315 914 IE
21:43:00.510 915 IE
21:43:00.707 916 IE
21:43:00.901 917 IE
21:43:01.097 918 IE
21:43:01.293 919 IE
21:43:01.489 920 IE
21:43:01.686 921 IE
21:43:01.882 922 IE
21:43:02.078 923 IE
21:43:02.273 924 IE
21:43:02.468 925 IE
21:43:02.664 926 IE
21:43:02.859 927 IE
21:43:03.055 928 IE
21:43:03.252 929 IE
21:43:03.447 930 IE
21:43:03.643 931 IE
21:43:03.840 932 IE
21:43:04.035 933 IE
21:43:04.230 934 IE
21:43:04.425 935 IE
21:43:04.621 936 IE
21:43:04.816 937 IE
21:43:05.011 938 IE
21:43:05.208 939 IE
21:43:05.403 940 IE
21:43:05.600 941 IE
21:43:05.796 942 IE
21:43:05.991 943 IE
21:43:06.187 944 IE
21:43:06.382 945 IE
21:43:06.575 946 IE
21:43:06.771 947 IE
21:43:06.968 948 IE
21:43:07.163 949 IE
21:43:07.358 950 IE
21:43:07.554 951 IE
21:43:07.750 952 IE
21:43:07.946 953 IE
21:43:08.143 954 IE
21:43:08.337 955 IE
21:43:08.532 956 IE
21:43:08.727 957 IE
21:43:08.923 958 IE
21:43:09.119 959 IE
21:43:09.315 960 IE
21:43:09.510 961 IE
21:43:09.707 962 IE
21:43:09.903 963 IE
21:43:10.099 964 IE
21:43:10.295 965 IE
21:43:10.492 966 IE
21:43:10.688 967 IE
21:43:10.885 968 IE
21:43:11.080 969 IE
21:43:11.276 970 IE
21:43:11.472 971 IE
21:43:11.666 972 IE
21:43:11.861 973 IE
21:43:12.057 974 IE
21:43:12.253 975 IE
21:43:12.450 976 IE
21:43:12.645 977 IE
21:43:12.841 978 IE
21:43:13.036 979 IE
21:43:13.233 980 IE
21:43:13.429 981 IE
21:43:13.625 982 IE
21:43:13.821 983 IE
21:43:14.018 984 IE
21:43:14.214 985 IE
21:43:14.409 986 IE
21:43:14.606 987 IE
21:43:14.802 988 IE
21:43:14.995 989 IE
21:43:15.189 990 IE
21:43:15.381 991 IE
21:43:15.577 992 IE
21:43:15.773 993 IE
21:43:15.970 994 IE
21:43:16.165 995 IE
21:43:16.360 996 IE
21:43:16.556 997 IE
21:43:16.752 998 IE
21:43:16.947 999 IE
21:43:17.144 1000 IE
21:43:17.336 1001 IE
21:43:17.532 1002 IE
21:43:17.729 1003 IE
21:43:17.926 1004 IE
21:43:18.120 1005 IE
21:43:18.314 1006 IE
21:43:18.509 1007 IE
21:43:18.704 1008 IE
21:43:18.897 1009 IE
21:43:19.094 1010 IE
21:43:19.287 1011 IE
21:43:19.484 1012 IE
21:43:19.680 1013 IE
21:43:19.876 1014 IE
21:43:20.072 1015 IE
21:43:20.267 1016 IE
21:43:20.462 1017 IE
21:43:20.658 1018 IE
21:43:20.854 1019 IE
21:43:21.051 1020 IE
21:43:21.246 1021 IE
21:43:21.440 1022 IE
21:43:21.637 1023 IE
21:43:21.832 1024 IE
21:43:22.026 1025 IE
21:43:22.221 1026 IE
21:43:22.416 1027 IE
21:43:22.611 1028 IE
21:43:22.806 1029 IE
21:43:23.001 1030 IE
21:43:23.196 1031 IE
21:43:23.393 1032 IE
21:43:23.588 1048 R 0
21:43:23.785 1049 IE
21:43:23.978 1050 IE
21:43:24.175 1051 IE
21:43:24.369 1052 IE
21:43:24.566 1053 IE
21:43:24.762 1054 IE
21:43:24.956 1055 IE
21:43:25.152 1056 IE
21:43:25.348 1057 IE
21:43:25.544 1058 IE
21:43:25.738 1059 IE
21:43:25.934 1060 IE
21:43:26.130 1061 IE
21:43:26.326 1062 IE
21:43:26.521 1063 IE
21:43:26.718 1064 IE
21:43:26.914 1065 IE
21:43:27.109 1066 IE
21:43:27.305 1067 IE
21:43:27.500 1068 IE
21:43:27.694 1069 IE
21:43:27.888 1070 IE
21:43:28.084 1071 IE
21:43:28.281 1072 IE
21:43:28.477 1073 IE
21:43:28.670 1074 IE
21:43:28.864 1075 IE
21:43:29.059 1076 IE
21:43:29.254 1077 IE
21:43:29.450 1078 IE
21:43:29.647 1079 IE
21:43:29.840 1080 IE
21:43:30.034 1081 IE
21:43:30.228 1082 IE
21:43:30.423 1083 IE
21:43:30.619 1084 IE
21:43:30.813 1085 IE
21:43:31.008 1086 IE
21:43:31.204 1087 IE
21:43:31.400 1088 IE
21:43:31.594 1089 IE
21:43:31.788 1090 IE
21:43:31.983 1091 IE
21:43:32.180 1092 IE
21:43:32.376 1093 IE
21:43:32.571 1094 IE
21:43:32.768 1095 IE
21:43:32.961 1096 IE
21:43:33.158 1097 IE
21:43:33.352 1098 IE
21:43:33.546 1099 IE
21:43:33.742 1100 IE
21:43:33.935 1101 IE
21:43:34.131 1102 IE
21:43:34.326 1103 IE
21:43:34.519 1104 IE
