R [n]: received message, n remaining messages in queue
S[id]: sent a message to machine with specified id
SB: sent a message to both other machines
IE: internal event
21:40:15.089 78 IE
21:40:15.289 79 IE
21:40:15.488 80 IE
21:40:15.688 81 IE
21:40:15.889 82 IE
21:40:16.089 83 IE
21:40:16.288 84 IE
21:40:16.488 85 IE
21:40:16.688 86 IE
21:40:16.888 87 IE
21:40:17.089 88 IE
21:40:17.288 89 IE
21:40:17.489 90 IE
21:40:17.689 91 IE
21:40:17.888 92 IE
21:40:18.087 93 IE
21:40:18.286 94 IE
21:40:18.485 95 IE
21:40:18.683 96 IE
21:40:18.884 97 IE
21:40:19.084 98 IE
21:40:19.283 99 IE
21:40:19.484 100 IE
21:40:19.684 101 IE
21:40:19.884 102 IE
21:40:20.083 103 IE
21:40:20.284 104 IE
21:40:20.484 105 IE
21:40:20.684 106 IE
21:40:20.884 107 IE
21:40:21.085 108 IE
21:40:21.285 109 IE
21:40:21.486 110 IE
21:40:21.687 111 IE
21:40:21.886 112 IE
21:40:22.087 113 IE
21:40:22.287 114 IE
21:40:22.488 115 IE
21:40:22.689 116 IE
21:40:22.888 117 IE
21:40:23.090 118 IE
21:40:23.289 119 IE
21:40:23.490 120 IE
21:40:23.691 121 IE
21:40:23.892 122 IE
21:40:24.093 123 IE
21:40:24.292 124 IE
21:40:24.492 125 IE
21:40:24.692 126 IE
21:40:24.893 127 IE
21:40:25.094 128 IE
21:40:25.294 129 IE
21:40:25.495 130 IE
21:40:25.695 131 IE
21:40:25.896 132 IE
21:40:26.096 133 IE
21:40:26.296 134 IE
21:40:26.496 135 IE
21:40:26.696 136 IE
21:40:26.897 137 IE
21:40:27.097 138 IE
21:40:27.298 139 IE
21:40:27.499 140 IE
21:40:27.698 141 IE
21:40:27.899 142 IE
21:40:28.100 143 IE
21:40:28.301 144 IE
21:40:28.501 145 IE
21:40:28.702 146 IE
21:40:28.902 147 IE
21:40:29.103 148 IE
21:40:29.303 149 IE
21:40:29.503 150 IE
21:40:29.704 151 IE
21:40:29.904 152 IE
21:40:30.105 153 IE
21:40:30.304 154 IE
21:40:30.505 155 IE
21:40:30.706 156 IE
21:40:30.906 157 IE
21:40:31.106 158 IE
21:40:31.306 159 IE
21:40:31.507 160 IE
21:40:31.708 161 IE
21:40:31.908 162 IE
21:40:32.108 163 IE
21:40:32.309 164 IE
21:40:32.510 165 IE
21:40:32.711 166 IE
21:40:32.911 167 IE
21:40:33.110 168 IE
21:40:33.311 169 IE
21:40:33.512 170 IE
21:40:33.713 171 IE
21:40:33.913 172 IE
21:40:34.113 173 IE
21:40:34.314 174 IE
21:40:34.513 175 IE
21:40:34.714 176 IE
21:40:34.915 177 IE
21:40:35.115 178 IE
21:40:35.316 179 IE
21:40:35.516 180 IE
21:40:35.716 181 IE
21:40:35.916 182 IE
21:40:36.116 183 IE
21:40:36.317 184 IE
21:40:36.516 185 IE
21:40:36.715 186 IE
21:40:36.915 187 IE
21:40:37.115 188 IE
21:40:37.314 189 IE
21:40:37.513 190 IE
21:40:37.714 191 IE
21:40:37.914 192 IE
21:40:38.111 193 IE
21:40:38.310 194 IE
21:40:38.512 195 IE
21:40:38.712 196 IE
21:40:38.912 197 IE
21:40:39.113 198 IE
21:40:39.313 199 IE
21:40:39.512 200 IE
21:40:39.713 201 IE
21:40:39.914 202 IE
21:40:40.113 203 IE
21:40:40.316 204 IE
21:40:40.517 205 IE
21:40:40.715 206 IE
21:40:40.915 207 IE
21:40:41.115 208 IE
21:40:41.315 209 IE
21:40:41.516 210 IE
21:40:41.716 211 IE
21:40:41.914 212 IE
21:40:42.113 213 IE
21:40:42.313 214 IE
21:40:42.512 215 IE
21:40:42.711 216 IE
21:40:42.912 217 IE
21:40:43.113 218 IE
21:40:43.312 219 IE
21:40:43.512 220 IE
21:40:43.712 221 IE
21:40:43.912 222 IE
21:40:44.111 223 IE
21:40:44.310 224 IE
21:40:44.511 225 IE
21:40:44.710 226 IE
21:40:44.908 227 IE
21:40:45.107 228 IE
21:40:45.307 229 IE
21:40:45.508 230 IE
21:40:45.708 231 IE
21:40:45.909 232 IE
21:40:46.109 233 IE
21:40:46.309 234 IE
21:40:46.508 235 IE
21:40:46.708 236 IE
21:40:46.907 237 IE
21:40:47.107 238 IE
21:40:47.308 239 IE
21:40:47.508 240 IE
21:40:47.708 241 IE
21:40:47.909 242 IE
21:40:48.109 243 IE
21:40:48.309 244 IE
21:40:48.509 245 IE
21:40:48.707 246 IE
21:40:48.906 247 IE
21:40:49.107 248 IE
21:40:49.307 249 IE
21:40:49.507 250 IE
21:40:49.707 251 IE
21:40:49.905 252 IE
21:40:50.105 253 IE
21:40:50.306 254 IE
21:40:50.505 255 IE
21:40:50.706 256 IE
21:40:50.904 257 IE
21:40:51.103 258 IE
21:40:51.304 259 IE
21:40:51.505 260 IE
21:40:51.705 261 IE
21:40:51.906 262 IE
21:40:52.104 263 IE
21:40:52.304 264 IE
21:40:52.502 265 IE
21:40:52.702 266 IE
21:40:52.903 267 IE
21:40:53.103 268 IE
21:40:53.303 269 IE
21:40:53.504 270 IE
21:40:53.705 271 IE
21:40:53.905 272 IE
21:40:54.105 273 IE
21:40:54.306 274 IE
21:40:54.506 275 IE
21:40:54.707 276 IE
21:40:54.907 277 IE
21:40:55.108 278 IE
21:40:55.308 279 IE
21:40:55.508 280 IE
21:40:55.708 281 IE
21:40:55.909 282 IE
21:40:56.110 283 IE
21:40:56.310 284 IE
21:40:56.510 285 IE
21:40:56.711 286 IE
21:40:56.911 287 IE
21:40:57.112 288 IE
21:40:57.313 289 IE
21:40:57.513 290 IE
21:40:57.713 291 IE
21:40:57.914 292 IE
21:40:58.114 293 IE
21:40:58.314 294 IE
21:40:58.515 295 IE
21:40:58.715 296 IE
21:40:58.915 297 IE
21:40:59.116 298 IE
21:40:59.316 299 IE
21:40:59.516 300 IE
21:40:59.717 326 R 0
21:40:59.918 327 IE
21:41:00.119 328 IE
21:41:00.320 329 IE
21:41:00.521 330 IE
21:41:00.721 331 IE
21:41:00.920 332 IE
21:41:01.120 333 IE
21:41:01.321 334 IE
21:41:01.521 335 IE
21:41:01.721 336 IE
21:41:01.922 337 IE
21:41:02.123 338 IE
21:41:02.323 339 IE
21:41:02.524 340 IE
21:41:02.725 341 IE
21:41:02.925 342 IE
21:41:03.125 343 IE
21:41:03.325 344 IE
21:41:03.525 345 IE
21:41:03.726 346 IE
21:41:03.926 347 IE
21:41:04.126 348 IE
21:41:04.327 349 IE
21:41:04.528 350 IE
21:41:04.728 351 IE
21:41:04.928 352 IE
21:41:05.127 353 IE
21:41:05.327 354 IE
21:41:05.528 355 IE
21:41:05.729 356 IE
21:41:05.929 357 IE
21:41:06.130 358 IE
21:41:06.328 359 IE
21:41:06.528 360 IE
21:41:06.728 361 IE
21:41:06.927 362 IE
21:41:07.126 363 IE
21:41:07.327 364 IE
21:41:07.528 365 IE
21:41:07.728 366 IE
21:41:07.926 367 IE
21:41:08.124 368 IE
21:41:08.324 369 IE
21:41:08.524 370 IE
21:41:08.724 371 IE
21:41:08.924 372 IE
21:41:09.124 373 IE
21:41:09.321 374 IE
21:41:09.521 375 IE
21:41:09.722 376 IE
21:41:09.923 377 IE
21:41:10.122 378 IE
21:41:10.322 379 IE
21:41:10.521 380 IE
21:41:10.721 381 IE
21:41:10.919 382 IE
21:41:11.119 383 IE
21:41:11.317 384 IE
21:41:11.516 385 IE
21:41:11.717 386 IE
21:41:11.914 387 IE
21:41:12.114 388 IE
21:41:12.313 389 IE
21:41:12.514 390 IE
21:41:12.713 391 IE
21:41:12.912 392 IE
21:41:13.113 393 IE
21:41:13.313 394 IE
21:41:13.513 395 IE
21:41:13.714 396 IE
21:41:13.914 397 IE
21:41:14.115 398 IE
21:41:14.315 399 IE
21:41:14.515 400 IE
21:41:14.716 401 IE
21:41:14.916 402 IE
21:41:15.115 403 IE
21:41:15.315 404 IE
21:41:15.515 405 IE
21:41:15.713 406 IE
21:41:15.912 407 IE
21:41:16.111 408 IE
21:41:16.312 409 IE
21:41:16.512 410 IE
21:41:16.711 411 IE
21:41:16.912 412 IE
21:41:17.113 413 IE
21:41:17.311 414 IE
21:41:17.510 415 IE
21:41:17.709 416 IE
21:41:17.910 417 IE
21:41:18.110 418 IE
21:41:18.311 419 IE
21:41:18.511 420 IE
21:41:18.711 421 IE
21:41:18.910 422 IE
21:41:19.110 423 IE
21:41:19.311 424 IE
21:41:19.512 425 IE
21:41:19.711 426 IE
21:41:19.911 427 IE
21:41:20.111 428 IE
21:41:20.311 429 IE
21:41:20.512 430 IE
21:41:20.711 431 IE
21:41:20.912 432 IE
21:41:21.111 433 IE
21:41:21.312 443 R 0
21:41:21.511 444 IE
21:41:21.710 445 IE
21:41:21.909 446 IE
21:41:22.109 447 IE
21:41:22.309 448 IE
21:41:22.509 449 IE
21:41:22.709 450 IE
21:41:22.906 451 IE
21:41:23.105 452 IE
21:41:23.302 453 IE
21:41:23.502 454 IE
21:41:23.702 455 IE
21:41:23.902 456 IE
21:41:24.103 457 IE
21:41:24.303 458 IE
21:41:24.504 459 IE
21:41:24.705 460 IE
21:41:24.905 461 IE
21:41:25.104 462 IE
21:41:25.305 463 IE
21:41:25.506 464 IE
21:41:25.706 465 IE
21:41:25.906 466 IE
21:41:26.107 467 IE
21:41:26.307 468 IE
21:41:26.507 469 IE
21:41:26.707 470 IE
21:41:26.906 471 IE
21:41:27.106 472 IE
21:41:27.303 473 IE
21:41:27.501 474 IE
21:41:27.699 475 IE
21:41:27.900 476 IE
21:41:28.100 477 IE
21:41:28.299 478 IE
21:41:28.500 479 IE
21:41:28.700 480 IE
21:41:28.899 481 IE
21:41:29.099 482 IE
21:41:29.299 483 IE
21:41:29.499 484 IE
21:41:29.699 485 IE
21:41:29.899 486 IE
21:41:30.099 487 IE
21:41:30.300 488 IE
21:41:30.500 489 IE
21:41:30.700 490 IE
21:41:30.900 491 IE
21:41:31.101 492 IE
21:41:31.302 493 IE
21:41:31.501 494 IE
21:41:31.702 495 IE
21:41:31.903 496 IE
21:41:32.103 497 IE
21:41:32.304 498 IE
21:41:32.503 499 IE
21:41:32.703 500 IE
21:41:32.902 501 IE
21:41:33.102 502 IE
21:41:33.301 503 IE
21:41:33.501 504 IE
21:41:33.699 505 IE
21:41:33.898 506 IE
21:41:34.099 507 IE
21:41:34.299 508 IE
21:41:34.499 509 IE
21:41:34.699 510 IE
21:41:34.896 511 IE
21:41:35.093 512 IE
21:41:35.294 513 IE
21:41:35.494 514 S0
21:41:35.694 515 IE
21:41:35.894 516 IE
21:41:36.094 517 IE
21:41:36.292 518 IE
21:41:36.492 519 IE
21:41:36.689 520 IE
21:41:36.886 521 IE
21:41:37.084 522 IE
21:41:37.285 523 IE
21:41:37.484 524 IE
21:41:37.682 525 IE
21:41:37.881 526 IE
21:41:38.082 527 IE
21:41:38.282 528 IE
21:41:38.483 529 IE
21:41:38.683 530 IE
21:41:38.884 531 IE
21:41:39.084 532 IE
21:41:39.285 533 IE
21:41:39.485 534 IE
21:41:39.685 535 IE
21:41:39.886 536 IE
21:41:40.086 537 IE
21:41:40.286 538 IE
21:41:40.486 539 IE
21:41:40.683 540 IE
21:41:40.884 541 IE
21:41:41.085 542 IE
21:41:41.285 543 IE
21:41:41.484 544 IE
21:41:41.684 545 IE
21:41:41.885 546 IE
21:41:42.084 547 IE
21:41:42.284 548 IE
21:41:42.481 549 IE
21:41:42.682 550 IE
21:41:42.879 551 IE
21:41:43.076 552 IE
21:41:43.276 553 IE
21:41:43.477 554 IE
21:41:43.678 555 IE
21:41:43.878 556 IE
21:41:44.079 557 IE
21:41:44.279 558 IE
21:41:44.479 559 IE
21:41:44.679 560 IE
21:41:44.880 561 IE
21:41:45.080 562 IE
21:41:45.280 563 IE
21:41:45.482 564 IE
21:41:45.683 565 IE
21:41:45.884 566 IE
21:41:46.082 567 IE
21:41:46.282 568 IE
21:41:46.481 569 IE
21:41:46.679 570 IE
21:41:46.875 571 IE
21:41:47.076 572 IE
21:41:47.275 573 IE
21:41:47.475 574 IE
21:41:47.674 575 IE
21:41:47.874 576 IE
21:41:48.074 577 IE
21:41:48.274 578 IE
21:41:48.475 579 IE
21:41:48.675 580 IE
21:41:48.876 581 IE
21:41:49.073 582 IE
21:41:49.272 583 IE
21:41:49.473 584 IE
21:41:49.673 585 IE
21:41:49.873 586 IE
21:41:50.070 587 IE
21:41:50.270 588 IE
21:41:50.469 589 IE
21:41:50.669 590 IE
21:41:50.870 591 IE
21:41:51.071 592 IE
21:41:51.269 593 IE
21:41:51.469 594 IE
21:41:51.669 595 IE
21:41:51.869 596 IE
21:41:52.067 597 IE
21:41:52.266 598 IE
21:41:52.467 599 IE
21:41:52.665 600 IE
21:41:52.865 601 IE
21:41:53.064 602 IE
21:41:53.264 603 IE
21:41:53.465 604 IE
21:41:53.665 605 IE
21:41:53.865 606 IE
21:41:54.064 607 IE
21:41:54.263 608 IE
21:41:54.460 609 IE
21:41:54.660 610 IE
21:41:54.858 611 IE
21:41:55.057 612 IE
21:41:55.258 613 IE
21:41:55.457 614 IE
21:41:55.657 615 IE
21:41:55.858 616 IE
21:41:56.056 617 IE
21:41:56.257 618 IE
21:41:56.456 619 IE
21:41:56.655 620 IE
21:41:56.856 621 IE
21:41:57.056 622 IE
21:41:57.257 623 IE
21:41:57.457 624 IE
21:41:57.657 625 IE
21:41:57.854 626 IE
21:41:58.054 627 IE
21:41:58.254 628 IE
21:41:58.455 629 IE
21:41:58.653 630 IE
21:41:58.852 631 IE
21:41:59.050 632 IE
21:41:59.250 633 IE
21:41:59.449 634 IE
21:41:59.650 635 IE
21:41:59.850 636 IE
21:42:00.048 637 IE
21:42:00.246 638 IE
21:42:00.447 639 IE
21:42:00.647 640 IE
21:42:00.848 641 IE
21:42:01.048 642 IE
21:42:01.249 643 IE
21:42:01.449 644 IE
21:42:01.650 645 IE
21:42:01.850 646 IE
21:42:02.050 647 IE
21:42:02.251 648 IE
21:42:02.450 649 IE
21:42:02.652 650 IE
21:42:02.853 651 IE
21:42:03.052 652 IE
21:42:03.253 653 IE
21:42:03.453 654 IE
21:42:03.653 655 IE
21:42:03.854 656 IE
21:42:04.055 657 IE
21:42:04.255 658 IE
21:42:04.455 659 IE
21:42:04.656 660 IE
21:42:04.856 661 IE
21:42:05.057 662 IE
21:42:05.258 663 IE
21:42:05.459 664 IE
21:42:05.659 665 IE
21:42:05.860 666 IE
21:42:06.060 667 IE
21:42:06.259 668 IE
21:42:06.460 669 IE
21:42:06.660 670 IE
21:42:06.861 671 IE
21:42:07.062 672 IE
21:42:07.261 673 IE
21:42:07.462 674 IE
21:42:07.662 675 IE
21:42:07.862 676 IE
21:42:08.063 677 IE
21:42:08.263 678 IE
21:42:08.463 679 IE
21:42:08.664 680 IE
21:42:08.864 681 IE
21:42:09.065 682 IE
21:42:09.265 683 IE
21:42:09.466 684 IE
21:42:09.666 685 IE
21:42:09.867 686 IE
21:42:10.067 687 IE
21:42:10.267 688 IE
21:42:10.468 689 IE
21:42:10.668 690 IE
21:42:10.868 691 IE
21:42:11.068 692 IE
21:42:11.269 693 IE
21:42:11.469 694 IE
21:42:11.668 695 IE
21:42:11.869 696 IE
21:42:12.066 697 IE
21:42:12.264 698 IE
21:42:12.463 699 IE
21:42:12.660 700 IE
21:42:12.860 701 IE
21:42:13.061 702 IE
21:42:13.259 703 IE
21:42:13.457 704 IE
21:42:13.658 705 IE
21:42:13.859 706 IE
21:42:14.058 707 IE
21:42:14.258 708 IE
21:42:14.459 709 IE
21:42:14.660 710 IE
21:42:14.861 711 IE
21:42:15.061 712 IE
21:42:15.262 713 IE
21:42:15.461 714 IE
21:42:15.661 715 IE
21:42:15.862 716 IE
21:42:16.063 717 IE
21:42:16.259 718 IE
21:42:16.459 719 IE
21:42:16.659 720 IE
21:42:16.859 721 IE
21:42:17.058 722 IE
21:42:17.257 723 IE
21:42:17.457 724 IE
21:42:17.655 725 IE
21:42:17.855 726 IE
21:42:18.054 727 IE
21:42:18.251 728 IE
21:42:18.452 729 IE
21:42:18.652 730 IE
21:42:18.848 731 IE
21:42:19.046 732 IE
21:42:19.243 733 IE
21:42:19.444 734 IE
21:42:19.645 735 IE
21:42:19.844 736 IE
21:42:20.041 737 IE
21:42:20.242 738 IE
21:42:20.442 739 IE
21:42:20.642 740 IE
21:42:20.842 741 IE
21:42:21.041 742 IE
21:42:21.241 743 IE
21:42:21.442 744 IE
21:42:21.642 745 IE
21:42:21.842 746 IE
21:42:22.043 747 IE
21:42:22.243 748 IE
21:42:22.443 749 IE
21:42:22.642 750 IE
21:42:22.838 751 IE
21:42:23.038 752 IE
21:42:23.238 753 IE
21:42:23.436 767 R 0
21:42:23.636 768 IE
21:42:23.836 769 IE
21:42:24.035 770 IE
21:42:24.234 771 IE
21:42:24.434 772 IE
21:42:24.631 773 IE
21:42:24.832 774 IE
21:42:25.033 775 IE
21:42:25.232 776 IE
21:42:25.433 777 IE
21:42:25.633 778 IE
21:42:25.834 779 IE
21:42:26.035 780 IE
21:42:26.235 781 IE
21:42:26.436 782 IE
21:42:26.636 783 IE
21:42:26.836 784 IE
21:42:27.036 785 IE
21:42:27.236 786 IE
21:42:27.435 787 IE
21:42:27.634 788 IE
21:42:27.835 789 IE
21:42:28.033 790 IE
21:42:28.232 791 IE
21:42:28.429 792 IE
21:42:28.628 793 IE
21:42:28.828 794 IE
21:42:29.029 795 IE
21:42:29.229 796 IE
21:42:29.429 797 IE
21:42:29.628 798 IE
21:42:29.828 799 IE
21:42:30.027 800 IE
21:42:30.226 801 IE
21:42:30.423 802 IE
21:42:30.620 803 IE
21:42:30.817 804 IE
21:42:31.017 805 IE
21:42:31.217 806 IE
21:42:31.416 807 IE
21:42:31.614 808 IE
21:42:31.813 809 IE
21:42:32.014 810 IE
21:42:32.214 811 IE
21:42:32.415 812 IE
21:42:32.615 813 IE
21:42:32.816 814 IE
21:42:33.015 815 IE
21:42:33.217 816 IE
21:42:33.418 817 IE
21:42:33.617 818 IE
21:42:33.818 819 IE
21:42:34.018 820 IE
21:42:34.219 821 IE
21:42:34.419 822 IE
21:42:34.620 823 IE
21:42:34.819 824 IE
21:42:35.020 825 IE
21:42:35.221 826 IE
21:42:35.421 827 IE
21:42:35.622 828 IE
21:42:35.823 829 IE
21:42:36.022 830 IE
21:42:36.223 831 IE
21:42:36.423 832 IE
21:42:36.624 833 IE
21:42:36.825 834 IE
21:42:37.024 835 IE
21:42:37.220 836 IE
21:42:37.421 837 IE
21:42:37.621 838 IE
21:42:37.819 839 IE
21:42:38.018 840 IE
21:42:38.218 841 IE
21:42:38.418 842 IE
21:42:38.616 843 IE
21:42:38.817 844 IE
21:42:39.017 845 IE
21:42:39.217 846 IE
21:42:39.417 847 IE
21:42:39.616 848 IE
21:42:39.814 849 IE
21:42:40.014 850 IE
21:42:40.214 851 IE
21:42:40.415 852 IE
21:42:40.616 853 IE
21:42:40.815 854 IE
21:42:41.013 855 IE
21:42:41.213 856 IE
21:42:41.413 857 IE
21:42:41.614 858 IE
21:42:41.814 859 IE
21:42:42.014 860 IE
21:42:42.214 861 IE
21:42:42.414 862 IE
21:42:42.614 863 IE
21:42:42.814 864 IE
21:42:43.013 865 IE
21:42:43.212 866 IE
21:42:43.413 867 IE
21:42:43.612 868 IE
21:42:43.812 869 IE
21:42:44.011 870 IE
21:42:44.207 871 IE
21:42:44.407 872 IE
21:42:44.607 873 IE
21:42:44.808 874 IE
21:42:45.008 875 IE
21:42:45.207 876 IE
21:42:45.408 877 IE
21:42:45.607 878 IE
21:42:45.806 879 IE
21:42:46.003 880 IE
21:42:46.203 881 IE
21:42:46.403 882 IE
21:42:46.601 883 IE
21:42:46.802 884 IE
21:42:47.001 885 IE
21:42:47.202 886 IE
21:42:47.401 887 IE
21:42:47.600 888 IE
21:42:47.799 889 IE
21:42:48.000 890 IE
21:42:48.199 891 IE
21:42:48.399 892 IE
21:42:48.600 893 IE
21:42:48.799 894 IE
21:42:48.998 895 IE
21:42:49.198 896 IE
21:42:49.397 897 IE
21:42:49.594 898 IE
21:42:49.794 899 IE
21:42:49.994 900 IE
21:42:50.192 901 IE
21:42:50.391 902 IE
21:42:50.591 903 IE
21:42:50.792 904 IE
21:42:50.990 905 IE
21:42:51.188 906 IE
21:42:51.388 907 IE
21:42:51.589 908 IE
21:42:51.789 909 IE
21:42:51.990 910 IE
21:42:52.190 911 IE
21:42:52.391 912 IE
21:42:52.591 913 IE
21:42:52.791 914 IE
21:42:52.992 915 IE
21:42:53.192 916 IE
21:42:53.393 917 IE
21:42:53.592 918 IE
21:42:53.792 919 IE
21:42:53.991 920 IE
21:42:54.191 921 IE
21:42:54.391 922 IE
21:42:54.590 923 IE
21:42:54.788 924 IE
21:42:54.989 925 IE
21:42:55.188 926 IE
21:42:55.387 927 IE
21:42:55.586 928 IE
21:42:55.786 929 IE
21:42:55.984 930 IE
21:42:56.182 931 IE
21:42:56.383 932 IE
21:42:56.583 933 IE
21:42:56.784 934 IE
21:42:56.985 935 IE
21:42:57.183 936 IE
21:42:57.383 937 IE
21:42:57.581 938 IE
21:42:57.782 939 IE
21:42:57.981 940 IE
21:42:58.180 941 IE
21:42:58.379 942 IE
21:42:58.576 943 IE
21:42:58.777 944 IE
21:42:58.975 945 IE
21:42:59.173 946 IE
21:42:59.374 947 IE
21:42:59.573 948 IE
21:42:59.773 949 IE
21:42:59.973 950 IE
21:43:00.173 951 IE
21:43:00.373 952 IE
21:43:00.573 953 IE
21:43:00.774 954 IE
21:43:00.973 955 IE
21:43:01.173 956 IE
21:43:01.372 957 IE
21:43:01.570 958 IE
21:43:01.769 959 IE
21:43:01.969 960 IE
21:43:02.169 961 IE
21:43:02.365 962 IE
21:43:02.565 963 IE
21:43:02.763 964 IE
21:43:02.963 965 IE
21:43:03.163 966 IE
21:43:03.364 967 IE
21:43:03.564 968 IE
21:43:03.764 969 IE
21:43:03.964 970 IE
21:43:04.164 971 IE
21:43:04.364 972 IE
21:43:04.562 973 IE
21:43:04.761 974 IE
21:43:04.960 975 IE
21:43:05.161 976 IE
21:43:05.361 977 IE
21:43:05.560 978 IE
21:43:05.759 979 IE
21:43:05.959 980 IE
21:43:06.160 981 IE
21:43:06.359 982 IE
21:43:06.560 983 IE
21:43:06.760 984 IE
21:43:06.958 985 IE
21:43:07.158 986 IE
21:43:07.358 987 IE
21:43:07.558 988 IE
21:43:07.757 989 IE
21:43:07.957 990 IE
21:43:08.158 991 IE
21:43:08.358 992 IE
21:43:08.558 993 IE
21:43:08.757 994 IE
21:43:08.956 995 IE
21:43:09.154 996 IE
21:43:09.352 997 IE
21:43:09.550 998 IE
21:43:09.750 999 IE
21:43:09.948 1000 IE
21:43:10.148 1001 IE
21:43:10.347 1002 IE
21:43:10.546 1003 IE
21:43:10.746 1004 IE
21:43:10.948 1005 IE
21:43:11.148 1006 IE
21:43:11.347 1007 IE
21:43:11.548 1008 IE
21:43:11.749 1009 IE
21:43:11.949 1010 IE
21:43:12.150 1011 IE
21:43:12.350 1012 IE
21:43:12.550 1013 IE
21:43:12.751 1014 IE
21:43:12.951 1015 IE
21:43:13.152 1016 IE
21:43:13.352 1017 IE
21:43:13.553 1018 IE
21:43:13.754 1019 IE
21:43:13.953 1020 IE
21:43:14.154 1021 IE
21:43:14.354 1022 IE
21:43:14.555 1023 IE
21:43:14.756 1024 IE
21:43:14.955 1025 IE
21:43:15.155 1026 IE
21:43:15.354 1027 IE
21:43:15.550 1028 IE
21:43:15.747 1029 IE
21:43:15.947 1030 IE
21:43:16.146 1031 IE
21:43:16.344 1032 IE
21:43:16.544 1033 IE
21:43:16.745 1034 IE
21:43:16.945 1035 IE
21:43:17.144 1036 IE
21:43:17.344 1037 IE
21:43:17.544 1038 SB
21:43:17.745 1039 IE
21:43:17.945 1040 IE
21:43:18.146 1041 IE
21:43:18.346 1042 IE
21:43:18.546 1043 IE
21:43:18.747 1044 IE
21:43:18.947 1045 IE
21:43:19.147 1046 IE
21:43:19.348 1047 IE
21:43:19.548 1048 IE
21:43:19.748 1049 IE
21:43:19.949 1050 IE
21:43:20.150 1051 IE
21:43:20.350 1052 IE
21:43:20.551 1053 IE
21:43:20.752 1054 IE
21:43:20.953 1055 IE
21:43:21.152 1056 IE
21:43:21.353 1057 IE
21:43:21.553 1058 IE
21:43:21.753 1059 IE
21:43:21.953 1060 IE
21:43:22.153 1061 IE
21:43:22.352 1062 IE
21:43:22.550 1063 IE
21:43:22.749 1064 IE
21:43:22.949 1065 IE
21:43:23.149 1066 IE
21:43:23.350 1067 IE
21:43:23.549 1068 IE
21:43:23.747 1069 IE
21:43:23.947 1070 IE
21:43:24.146 1071 IE
21:43:24.347 1072 IE
21:43:24.544 1073 IE
21:43:24.742 1074 IE
21:43:24.942 1075 IE
21:43:25.140 1076 IE
21:43:25.339 1077 IE
21:43:25.536 1078 IE
21:43:25.736 1079 IE
21:43:25.936 1080 IE
21:43:26.137 1081 IE
21:43:26.338 1082 IE
21:43:26.538 1083 IE
21:43:26.736 1084 IE
21:43:26.935 1085 IE
21:43:27.136 1086 IE
21:43:27.335 1087 IE
21:43:27.534 1088 IE
21:43:27.735 1089 IE
21:43:27.933 1090 IE
21:43:28.133 1091 IE
21:43:28.334 1092 IE
21:43:28.534 1093 IE
21:43:28.735 1094 IE
21:43:28.936 1095 IE
21:43:29.135 1096 IE
21:43:29.336 1097 IE
21:43:29.537 1098 IE
21:43:29.736 1099 IE
21:43:29.937 1100 IE
21:43:30.138 1101 IE
21:43:30.338 1102 IE
21:43:30.539 1103 IE
21:43:30.739 1104 IE
