R [n]: received message, n remaining messages in queue
S[id]: sent a message to machine with specified id
SB: sent a message to both other machines
IE: internal event
21:32:12.509 284 IE
21:32:12.698 285 IE
21:32:12.886 286 IE
21:32:13.076 287 IE
21:32:13.263 288 IE
21:32:13.452 289 IE
21:32:13.640 290 IE
21:32:13.826 291 IE
21:32:14.016 292 IE
21:32:14.202 293 IE
21:32:14.390 294 IE
21:32:14.579 295 IE
21:32:14.767 296 IE
21:32:14.956 297 IE
21:32:15.144 298 SB
21:32:15.334 299 IE
21:32:15.523 300 IE
21:32:15.711 301 IE
21:32:15.901 302 IE
21:32:16.090 303 IE
21:32:16.279 304 IE
21:32:16.468 305 IE
21:32:16.655 306 IE
21:32:16.843 307 IE
21:32:17.029 308 IE
21:32:17.219 309 IE
21:32:17.408 310 IE
21:32:17.597 311 IE
21:32:17.785 312 IE
21:32:17.974 313 IE
21:32:18.163 314 IE
21:32:18.349 315 IE
21:32:18.536 316 IE
21:32:18.724 317 IE
21:32:18.909 318 IE
21:32:19.098 319 IE
21:32:19.287 320 IE
21:32:19.475 321 IE
21:32:19.663 322 R 0
21:32:19.852 323 IE
21:32:20.040 324 IE
21:32:20.228 325 IE
21:32:20.416 326 IE
21:32:20.606 327 IE
21:32:20.796 328 IE
21:32:20.984 329 IE
21:32:21.173 330 IE
21:32:21.363 331 IE
21:32:21.551 332 IE
21:32:21.739 333 IE
21:32:21.928 334 IE
21:32:22.115 335 IE
21:32:22.303 336 IE
21:32:22.493 337 IE
21:32:22.682 338 IE
21:32:22.870 339 IE
21:32:23.060 340 IE
21:32:23.246 341 IE
21:32:23.435 342 IE
21:32:23.624 343 IE
21:32:23.812 344 IE
21:32:24.002 345 IE
21:32:24.187 346 IE
21:32:24.376 347 IE
21:32:24.566 348 IE
21:32:24.755 349 IE
21:32:24.944 350 IE
21:32:25.134 351 IE
21:32:25.324 352 IE
21:32:25.513 353 IE
21:32:25.702 354 IE
21:32:25.889 355 IE
21:32:26.076 356 IE
21:32:26.265 357 IE
21:32:26.454 358 IE
21:32:26.644 359 IE
21:32:26.833 360 IE
21:32:27.023 361 IE
21:32:27.213 362 IE
21:32:27.403 363 IE
21:32:27.592 364 IE
21:32:27.778 365 IE
21:32:27.966 366 IE
21:32:28.155 367 IE
21:32:28.344 368 IE
21:32:28.532 369 IE
21:32:28.720 370 IE
21:32:28.907 371 IE
21:32:29.095 372 IE
21:32:29.284 373 IE
21:32:29.473 374 IE
