R [n]: received message, n remaining messages in queue
S[id]: sent a message to machine with specified id
SB: sent a message to both other machines
IE: internal event
21:32:01.164 239 IE
21:32:01.349 240 IE
21:32:01.533 241 IE
21:32:01.719 242 IE
21:32:01.903 243 IE
21:32:02.089 244 IE
21:32:02.273 245 IE
21:32:02.457 246 IE
21:32:02.641 247 IE
21:32:02.824 248 IE
21:32:03.009 249 IE
21:32:03.195 250 IE
21:32:03.379 251 IE
21:32:03.562 252 IE
21:32:03.746 253 IE
21:32:03.932 254 IE
21:32:04.114 255 IE
21:32:04.299 256 IE
21:32:04.483 257 IE
21:32:04.669 258 IE
21:32:04.854 259 IE
21:32:05.038 260 IE
21:32:05.222 261 IE
21:32:05.408 262 IE
21:32:05.589 263 IE
21:32:05.775 264 IE
21:32:05.958 265 IE
21:32:06.142 266 IE
21:32:06.327 267 IE
21:32:06.511 268 IE
21:32:06.696 269 IE
21:32:06.878 270 IE
21:32:07.060 271 IE
21:32:07.246 272 IE
21:32:07.432 273 IE
21:32:07.618 274 IE
21:32:07.802 275 IE
21:32:07.987 276 IE
21:32:08.171 277 IE
21:32:08.356 278 IE
21:32:08.540 279 IE
21:32:08.726 280 IE
21:32:08.910 281 IE
21:32:09.095 282 IE
21:32:09.279 283 IE
21:32:09.465 284 IE
21:32:09.646 285 IE
21:32:09.831 286 IE
21:32:10.015 287 IE
21:32:10.198 288 IE
21:32:10.382 289 IE
21:32:10.566 290 IE
21:32:10.749 291 IE
21:32:10.935 292 IE
21:32:11.119 293 IE
21:32:11.301 294 IE
21:32:11.484 295 IE
21:32:11.669 296 IE
21:32:11.853 297 IE
21:32:12.039 298 IE
21:32:12.223 299 IE
21:32:12.409 300 IE
21:32:12.594 301 IE
21:32:12.780 302 IE
21:32:12.962 303 IE
21:32:13.148 304 IE
21:32:13.330 305 IE
21:32:13.515 306 IE
21:32:13.699 307 IE
21:32:13.885 308 IE
21:32:14.070 309 IE
21:32:14.255 310 IE
21:32:14.440 311 IE
21:32:14.625 312 IE
21:32:14.809 313 IE
21:32:14.994 314 IE
21:32:15.177 315 IE
21:32:15.361 316 IE
21:32:15.546 317 IE
21:32:15.731 318 IE
21:32:15.915 319 IE
21:32:16.100 320 IE
21:32:16.285 321 IE
21:32:16.469 322 IE
21:32:16.652 323 IE
21:32:16.837 324 IE
21:32:17.020 325 IE
21:32:17.204 326 IE
21:32:17.388 327 IE
21:32:17.574 328 IE
21:32:17.760 329 IE
21:32:17.944 330 IE
21:32:18.130 331 S1
21:32:18.313 332 IE
21:32:18.496 333 IE
21:32:18.681 334 IE
21:32:18.863 335 IE
21:32:19.048 336 IE
21:32:19.232 337 IE
21:32:19.417 338 IE
21:32:19.603 339 IE
21:32:19.788 340 IE
21:32:19.971 341 IE
21:32:20.155 342 IE
21:32:20.338 343 IE
21:32:20.521 344 IE
21:32:20.705 345 IE
21:32:20.887 346 IE
21:32:21.072 347 IE
21:32:21.256 348 IE
21:32:21.441 349 IE
21:32:21.625 350 IE
21:32:21.811 351 IE
21:32:21.994 352 IE
21:32:22.178 353 IE
21:32:22.362 354 IE
21:32:22.546 355 IE
21:32:22.730 356 IE
21:32:22.915 357 IE
21:32:23.101 358 IE
21:32:23.284 359 IE
21:32:23.471 360 IE
21:32:23.656 361 IE
21:32:23.840 362 IE
21:32:24.025 363 IE
21:32:24.209 364 IE
21:32:24.394 365 IE
21:32:24.577 366 IE
21:32:24.761 367 IE
21:32:24.944 368 IE
21:32:25.130 369 IE
21:32:25.316 370 IE
21:32:25.499 371 IE
21:32:25.684 372 IE
21:32:25.869 373 IE
21:32:26.053 374 IE
21:32:26.238 375 IE
21:32:26.424 376 IE
21:32:26.607 377 IE
21:32:26.791 378 IE
21:32:26.976 379 IE
21:32:27.162 380 IE
21:32:27.347 381 IE
21:32:27.531 382 IE
21:32:27.714 383 IE
21:32:27.899 384 IE
21:32:28.083 385 IE
21:32:28.269 386 IE
