R [n]: received message, n remaining messages in queue
S[id]: sent a message to machine with specified id
SB: sent a message to both other machines
IE: internal event
21:40:56.958 284 IE
21:40:57.147 285 IE
21:40:57.335 286 IE
21:40:57.523 287 IE
21:40:57.713 288 IE
21:40:57.902 289 IE
21:40:58.091 290 IE
21:40:58.281 291 IE
21:40:58.469 292 IE
21:40:58.657 293 IE
21:40:58.846 294 IE
21:40:59.035 295 IE
21:40:59.225 296 IE
21:40:59.414 297 IE
21:40:59.600 298 IE
21:40:59.787 299 IE
21:40:59.976 300 IE
21:41:00.163 301 IE
21:41:00.352 302 IE
21:41:00.539 303 IE
21:41:00.727 304 IE
21:41:00.916 305 IE
21:41:01.105 306 IE
21:41:01.294 307 IE
21:41:01.483 308 IE
21:41:01.672 309 IE
21:41:01.858 310 IE
21:41:02.047 311 IE
21:41:02.237 312 IE
21:41:02.426 313 IE
21:41:02.614 314 IE
21:41:02.803 315 IE
21:41:02.993 316 IE
21:41:03.182 317 IE
21:41:03.370 318 IE
21:41:03.558 319 IE
21:41:03.747 320 IE
21:41:03.933 321 IE
21:41:04.121 322 IE
21:41:04.310 323 IE
21:41:04.500 324 IE
21:41:04.686 325 IE
21:41:04.874 326 IE
21:41:05.062 327 IE
21:41:05.249 328 IE
21:41:05.439 329 IE
21:41:05.629 330 IE
21:41:05.818 331 IE
21:41:06.007 332 IE
21:41:06.195 333 IE
21:41:06.385 334 IE
21:41:06.572 335 IE
21:41:06.761 336 IE
21:41:06.949 337 IE
21:41:07.136 338 IE
21:41:07.326 339 IE
21:41:07.516 340 IE
21:41:07.705 341 IE
21:41:07.892 342 IE
21:41:08.081 343 IE
21:41:08.270 344 IE
21:41:08.458 345 IE
21:41:08.643 346 IE
21:41:08.832 347 IE
21:41:09.021 348 IE
21:41:09.210 349 IE
21:41:09.398 350 IE
21:41:09.586 351 IE
21:41:09.774 352 IE
21:41:09.962 353 IE
21:41:10.151 354 IE
21:41:10.339 355 IE
21:41:10.528 356 IE
21:41:10.718 357 IE
21:41:10.908 358 IE
21:41:11.097 359 IE
21:41:11.283 360 IE
21:41:11.471 361 IE
21:41:11.661 362 IE
21:41:11.849 363 IE
21:41:12.038 364 IE
21:41:12.227 365 IE
21:41:12.416 366 IE
21:41:12.604 367 IE
21:41:12.790 368 IE
21:41:12.979 369 IE
21:41:13.167 370 IE
21:41:13.356 371 IE
21:41:13.544 372 IE
21:41:13.732 373 IE
21:41:13.920 374 IE
21:41:14.110 375 IE
21:41:14.299 376 IE
21:41:14.488 377 IE
21:41:14.674 378 IE
21:41:14.863 379 IE
21:41:15.051 380 IE
21:41:15.240 381 IE
21:41:15.428 382 IE
21:41:15.618 383 IE
21:41:15.805 384 IE
21:41:15.992 385 IE
21:41:16.180 386 IE
21:41:16.370 387 IE
21:41:16.556 388 IE
21:41:16.745 389 IE
21:41:16.933 390 IE
21:41:17.122 391 IE
21:41:17.311 392 IE
21:41:17.500 393 IE
21:41:17.690 394 IE
21:41:17.879 395 IE
21:41:18.066 396 IE
21:41:18.256 397 IE
21:41:18.446 398 IE
21:41:18.636 399 IE
21:41:18.826 400 IE
21:41:19.015 401 IE
21:41:19.203 402 IE
21:41:19.392 403 IE
21:41:19.580 404 IE
21:41:19.769 405 IE
21:41:19.956 406 IE
21:41:20.145 407 IE
21:41:20.333 408 IE
21:41:20.524 409 IE
21:41:20.711 410 IE
21:41:20.900 411 IE
21:41:21.090 412 IE
21:41:21.279 413 IE
21:41:21.468 414 IE
21:41:21.654 415 IE
21:41:21.841 416 IE
21:41:22.027 417 IE
21:41:22.217 418 IE
21:41:22.405 419 IE
21:41:22.592 420 IE
21:41:22.780 421 IE
21:41:22.967 422 IE
21:41:23.154 423 IE
21:41:23.344 424 IE
21:41:23.531 425 IE
21:41:23.720 426 IE
21:41:23.908 427 IE
21:41:24.093 428 IE
21:41:24.279 429 IE
21:41:24.468 430 IE
21:41:24.656 431 IE
21:41:24.845 432 IE
21:41:25.032 433 IE
21:41:25.222 434 IE
21:41:25.408 435 IE
21:41:25.595 436 IE
21:41:25.784 437 IE
21:41:25.973 438 IE
21:41:26.162 439 IE
21:41:26.351 440 IE
21:41:26.540 441 IE
21:41:26.729 442 IE
21:41:26.916 443 IE
21:41:27.106 444 IE
21:41:27.293 445 IE
21:41:27.480 446 IE
21:41:27.668 447 IE
21:41:27.856 448 IE
21:41:28.045 449 IE
21:41:28.234 450 IE
21:41:28.422 451 IE
21:41:28.611 452 IE
21:41:28.800 453 IE
21:41:28.989 454 IE
21:41:29.178 455 IE
21:41:29.366 473 R 0
21:41:29.556 474 IE
21:41:29.745 475 IE
21:41:29.933 476 IE
21:41:30.121 477 IE
21:41:30.310 478 IE
21:41:30.500 479 IE
21:41:30.687 480 IE
21:41:30.875 481 IE
21:41:31.064 482 IE
21:41:31.251 483 IE
21:41:31.440 484 IE
21:41:31.629 485 IE
21:41:31.817 486 IE
21:41:32.005 487 IE
21:41:32.191 488 IE
21:41:32.380 489 IE
21:41:32.569 490 IE
21:41:32.758 491 IE
21:41:32.946 492 IE
21:41:33.134 493 IE
21:41:33.323 494 IE
21:41:33.511 495 IE
21:41:33.699 496 IE
21:41:33.887 497 IE
21:41:34.075 498 IE
21:41:34.262 499 IE
21:41:34.450 500 IE
21:41:34.638 501 IE
21:41:34.825 502 IE
21:41:35.014 503 IE
21:41:35.201 504 IE
21:41:35.387 505 IE
21:41:35.577 506 IE
21:41:35.765 507 IE
21:41:35.953 508 IE
21:41:36.143 509 IE
21:41:36.331 510 IE
21:41:36.519 511 IE
21:41:36.705 512 IE
21:41:36.894 513 IE
21:41:37.084 514 IE
21:41:37.273 515 IE
21:41:37.462 516 IE
21:41:37.651 517 IE
21:41:37.839 518 IE
21:41:38.027 519 IE
21:41:38.216 520 IE
21:41:38.404 521 IE
21:41:38.591 522 IE
21:41:38.778 523 IE
21:41:38.968 524 IE
21:41:39.155 525 IE
21:41:39.343 526 IE
21:41:39.530 527 IE
21:41:39.719 528 IE
21:41:39.906 529 IE
21:41:40.095 530 IE
21:41:40.282 531 IE
21:41:40.470 532 IE
21:41:40.656 533 IE
21:41:40.842 534 IE
21:41:41.031 535 IE
21:41:41.219 536 IE
21:41:41.410 537 IE
21:41:41.599 538 IE
21:41:41.787 539 IE
21:41:41.977 540 IE
21:41:42.166 541 IE
21:41:42.351 542 IE
21:41:42.539 543 IE
21:41:42.726 544 IE
21:41:42.913 545 IE
21:41:43.102 546 IE
21:41:43.291 547 IE
21:41:43.479 548 IE
21:41:43.669 549 IE
21:41:43.856 550 IE
21:41:44.045 551 IE
21:41:44.233 552 IE
21:41:44.423 553 IE
21:41:44.613 554 IE
21:41:44.801 555 IE
21:41:44.988 556 IE
21:41:45.175 557 IE
21:41:45.364 558 IE
21:41:45.553 559 IE
21:41:45.742 560 IE
21:41:45.932 561 IE
21:41:46.119 562 IE
21:41:46.307 563 IE
21:41:46.497 564 IE
21:41:46.685 565 IE
21:41:46.875 566 IE
21:41:47.064 567 IE
21:41:47.253 568 IE
21:41:47.443 569 IE
21:41:47.630 570 IE
21:41:47.818 571 IE
21:41:48.006 572 IE
21:41:48.194 573 IE
21:41:48.384 574 IE
21:41:48.574 575 IE
21:41:48.761 576 IE
21:41:48.948 577 IE
21:41:49.133 578 IE
21:41:49.323 579 IE
21:41:49.513 580 IE
21:41:49.702 581 IE
21:41:49.891 582 IE
21:41:50.076 583 IE
21:41:50.265 584 IE
21:41:50.453 585 IE
21:41:50.643 586 IE
21:41:50.830 587 IE
21:41:51.017 588 IE
21:41:51.206 589 IE
21:41:51.396 590 IE
21:41:51.585 591 IE
21:41:51.773 592 IE
21:41:51.962 593 IE
21:41:52.151 594 IE
21:41:52.338 595 IE
21:41:52.525 596 IE
21:41:52.714 597 IE
21:41:52.903 598 IE
21:41:53.092 599 IE
21:41:53.281 600 IE
21:41:53.470 601 IE
21:41:53.659 602 IE
21:41:53.848 603 IE
21:41:54.038 604 IE
21:41:54.228 605 IE
21:41:54.416 606 IE
21:41:54.606 607 IE
21:41:54.795 608 IE
21:41:54.983 609 IE
21:41:55.171 610 IE
21:41:55.359 611 IE
21:41:55.547 612 IE
21:41:55.737 613 IE
21:41:55.926 614 IE
21:41:56.114 615 IE
21:41:56.303 616 IE
21:41:56.489 617 IE
21:41:56.675 618 IE
21:41:56.864 619 IE
21:41:57.054 620 IE
21:41:57.243 621 IE
21:41:57.428 622 IE
21:41:57.618 623 IE
21:41:57.808 624 IE
21:41:57.997 625 IE
21:41:58.186 626 IE
21:41:58.375 627 IE
21:41:58.562 628 IE
21:41:58.747 629 IE
21:41:58.936 630 IE
21:41:59.124 631 IE
21:41:59.311 632 IE
21:41:59.500 633 IE
21:41:59.689 634 IE
21:41:59.878 635 IE
21:42:00.067 636 IE
21:42:00.256 637 IE
21:42:00.446 638 IE
21:42:00.634 639 IE
21:42:00.823 640 IE
21:42:01.011 641 IE
21:42:01.200 642 IE
21:42:01.389 643 IE
21:42:01.576 644 IE
21:42:01.765 645 IE
21:42:01.955 646 IE
21:42:02.145 647 IE
21:42:02.334 648 IE
21:42:02.521 649 IE
21:42:02.708 650 IE
21:42:02.896 651 IE
21:42:03.085 652 IE
21:42:03.274 653 IE
21:42:03.462 654 IE
21:42:03.651 655 IE
21:42:03.839 656 IE
21:42:04.026 657 IE
21:42:04.213 658 IE
21:42:04.399 659 IE
21:42:04.587 660 IE
21:42:04.774 661 IE
21:42:04.959 662 IE
21:42:05.149 663 IE
21:42:05.336 664 IE
21:42:05.523 665 IE
21:42:05.711 666 IE
21:42:05.901 667 IE
21:42:06.091 668 IE
21:42:06.278 669 IE
21:42:06.466 670 IE
21:42:06.656 671 IE
21:42:06.844 672 IE
21:42:07.032 673 IE
21:42:07.219 674 IE
21:42:07.405 675 IE
21:42:07.594 676 IE
21:42:07.782 677 IE
21:42:07.972 678 IE
21:42:08.161 679 IE
21:42:08.348 680 IE
21:42:08.535 681 IE
21:42:08.724 682 IE
21:42:08.912 683 IE
21:42:09.099 684 IE
21:42:09.286 685 IE
21:42:09.474 686 IE
21:42:09.664 687 IE
21:42:09.851 688 IE
21:42:10.039 689 IE
21:42:10.226 690 IE
21:42:10.414 691 IE
21:42:10.604 692 IE
21:42:10.792 693 IE
21:42:10.980 694 IE
21:42:11.170 695 IE
21:42:11.357 696 IE
21:42:11.546 697 IE
21:42:11.734 698 IE
21:42:11.923 699 IE
21:42:12.109 700 IE
21:42:12.296 701 IE
21:42:12.484 702 IE
21:42:12.673 703 IE
21:42:12.862 704 IE
21:42:13.051 705 IE
21:42:13.241 706 IE
21:42:13.428 707 IE
21:42:13.616 708 IE
21:42:13.805 709 IE
21:42:13.994 710 IE
21:42:14.184 711 IE
21:42:14.374 712 IE
21:42:14.563 713 IE
21:42:14.753 714 IE
21:42:14.941 715 IE
21:42:15.129 716 IE
21:42:15.318 717 IE
21:42:15.507 718 IE
21:42:15.696 719 IE
21:42:15.882 720 IE
21:42:16.068 721 IE
21:42:16.257 722 IE
21:42:16.446 723 IE
21:42:16.637 724 IE
21:42:16.825 725 IE
21:42:17.011 726 IE
21:42:17.199 730 R 0
21:42:17.387 731 IE
21:42:17.574 732 IE
21:42:17.764 733 IE
21:42:17.953 734 IE
21:42:18.143 735 IE
21:42:18.332 736 IE
21:42:18.521 737 IE
21:42:18.708 738 IE
21:42:18.898 739 IE
21:42:19.086 740 IE
21:42:19.276 741 IE
21:42:19.462 742 IE
21:42:19.650 743 IE
21:42:19.838 744 IE
21:42:20.025 745 IE
21:42:20.213 746 IE
21:42:20.399 747 IE
21:42:20.588 748 IE
21:42:20.774 749 IE
21:42:20.962 750 IE
21:42:21.150 751 IE
21:42:21.338 752 IE
21:42:21.527 753 IE
21:42:21.714 754 IE
21:42:21.903 755 IE
21:42:22.094 756 IE
21:42:22.280 757 IE
21:42:22.467 758 IE
21:42:22.655 759 IE
21:42:22.845 760 IE
21:42:23.032 761 IE
21:42:23.218 762 IE
21:42:23.405 763 IE
21:42:23.593 764 IE
21:42:23.783 765 IE
21:42:23.972 766 IE
21:42:24.160 767 IE
21:42:24.350 768 IE
21:42:24.538 769 IE
21:42:24.727 770 IE
21:42:24.915 771 IE
21:42:25.103 772 IE
21:42:25.293 773 IE
21:42:25.483 774 IE
21:42:25.673 775 IE
21:42:25.862 776 IE
21:42:26.052 777 IE
21:42:26.240 778 IE
21:42:26.429 779 IE
21:42:26.616 780 IE
21:42:26.804 781 IE
21:42:26.992 782 IE
21:42:27.181 783 IE
21:42:27.370 784 IE
21:42:27.558 785 IE
21:42:27.747 786 IE
21:42:27.936 787 IE
21:42:28.125 788 IE
21:42:28.312 789 IE
21:42:28.500 790 IE
21:42:28.689 791 IE
21:42:28.876 792 IE
21:42:29.066 793 IE
21:42:29.253 794 IE
21:42:29.442 795 IE
21:42:29.629 796 IE
21:42:29.818 797 IE
21:42:30.006 798 IE
21:42:30.195 799 IE
21:42:30.384 800 IE
21:42:30.573 801 IE
21:42:30.761 802 IE
21:42:30.951 803 IE
21:42:31.138 804 IE
21:42:31.324 805 IE
21:42:31.513 806 IE
21:42:31.699 807 IE
21:42:31.889 808 IE
21:42:32.079 809 IE
21:42:32.267 810 IE
21:42:32.455 811 IE
21:42:32.642 812 IE
21:42:32.833 813 IE
21:42:33.021 814 IE
21:42:33.209 815 IE
21:42:33.399 816 IE
21:42:33.589 817 IE
21:42:33.774 818 IE
21:42:33.960 819 IE
21:42:34.147 820 IE
21:42:34.336 821 IE
21:42:34.525 822 IE
21:42:34.713 823 IE
21:42:34.903 824 IE
21:42:35.092 825 IE
21:42:35.281 826 IE
21:42:35.469 827 IE
21:42:35.657 828 IE
21:42:35.846 829 IE
21:42:36.036 830 IE
21:42:36.225 831 IE
21:42:36.415 832 IE
21:42:36.603 833 IE
21:42:36.792 834 IE
21:42:36.979 835 IE
21:42:37.166 836 IE
21:42:37.355 837 IE
21:42:37.542 838 IE
21:42:37.731 839 IE
21:42:37.920 840 IE
21:42:38.106 841 IE
21:42:38.295 842 IE
21:42:38.483 843 IE
21:42:38.671 844 IE
21:42:38.859 845 IE
21:42:39.047 846 IE
21:42:39.234 847 IE
21:42:39.422 848 IE
21:42:39.611 849 IE
21:42:39.800 850 IE
21:42:39.988 851 IE
21:42:40.176 852 IE
21:42:40.366 853 IE
21:42:40.555 854 IE
21:42:40.743 855 IE
21:42:40.932 856 IE
21:42:41.120 857 IE
21:42:41.308 858 IE
21:42:41.496 859 IE
21:42:41.684 860 IE
21:42:41.872 861 IE
21:42:42.059 862 IE
21:42:42.248 863 IE
21:42:42.437 864 IE
21:42:42.625 865 IE
21:42:42.814 866 IE
21:42:43.003 867 IE
21:42:43.193 868 IE
21:42:43.383 869 IE
21:42:43.572 870 IE
21:42:43.760 871 IE
21:42:43.948 872 IE
21:42:44.138 873 IE
21:42:44.327 874 IE
21:42:44.516 875 IE
21:42:44.704 876 IE
21:42:44.893 877 IE
21:42:45.079 878 IE
21:42:45.267 879 IE
21:42:45.456 880 IE
21:42:45.645 881 IE
21:42:45.834 882 IE
21:42:46.024 883 IE
21:42:46.211 884 IE
21:42:46.399 885 IE
21:42:46.588 886 IE
21:42:46.775 887 IE
21:42:46.965 888 IE
21:42:47.153 889 IE
21:42:47.340 890 IE
21:42:47.529 891 IE
21:42:47.715 892 IE
21:42:47.904 893 IE
21:42:48.090 894 IE
21:42:48.280 895 IE
21:42:48.469 896 IE
21:42:48.658 897 IE
21:42:48.847 898 IE
21:42:49.034 899 IE
21:42:49.222 900 IE
21:42:49.408 901 IE
21:42:49.598 902 IE
21:42:49.788 903 IE
21:42:49.977 904 IE
21:42:50.166 905 IE
21:42:50.355 906 IE
21:42:50.543 907 IE
21:42:50.730 908 IE
21:42:50.916 909 IE
21:42:51.104 910 IE
21:42:51.293 911 IE
21:42:51.482 912 IE
21:42:51.672 913 IE
21:42:51.858 914 IE
21:42:52.046 915 IE
21:42:52.235 916 IE
21:42:52.425 917 IE
21:42:52.612 918 IE
21:42:52.799 919 IE
21:42:52.989 920 IE
21:42:53.177 921 IE
21:42:53.366 922 IE
21:42:53.553 923 IE
21:42:53.743 924 IE
21:42:53.930 925 IE
21:42:54.118 926 IE
21:42:54.307 927 IE
21:42:54.497 928 IE
21:42:54.686 929 IE
21:42:54.874 930 IE
21:42:55.063 931 IE
21:42:55.252 932 IE
21:42:55.442 933 IE
21:42:55.632 934 IE
21:42:55.819 935 IE
21:42:56.005 936 IE
21:42:56.191 937 IE
21:42:56.379 938 IE
21:42:56.568 939 IE
21:42:56.757 940 IE
21:42:56.944 941 IE
21:42:57.131 942 IE
21:42:57.318 943 IE
21:42:57.507 944 IE
21:42:57.694 945 IE
21:42:57.881 946 IE
21:42:58.069 947 IE
21:42:58.258 948 IE
21:42:58.445 949 IE
21:42:58.634 950 IE
21:42:58.821 951 IE
21:42:59.010 952 IE
21:42:59.198 953 IE
21:42:59.386 954 IE
21:42:59.574 955 IE
21:42:59.764 956 IE
21:42:59.954 957 IE
21:43:00.144 958 IE
21:43:00.332 959 IE
21:43:00.520 960 IE
21:43:00.709 961 IE
21:43:00.897 962 IE
21:43:01.087 963 IE
21:43:01.276 964 IE
21:43:01.466 965 IE
21:43:01.654 966 IE
21:43:01.844 967 IE
21:43:02.029 968 IE
21:43:02.217 969 IE
21:43:02.403 970 IE
21:43:02.593 971 IE
21:43:02.780 972 IE
21:43:02.970 973 IE
21:43:03.158 974 IE
21:43:03.348 975 IE
21:43:03.536 976 IE
21:43:03.725 977 IE
21:43:03.914 978 IE
21:43:04.104 979 IE
21:43:04.292 980 IE
21:43:04.481 981 IE
21:43:04.670 982 IE
21:43:04.858 983 IE
21:43:05.046 984 IE
21:43:05.234 985 IE
21:43:05.424 986 IE
21:43:05.614 987 IE
21:43:05.802 988 IE
21:43:05.991 989 IE
21:43:06.179 990 IE
21:43:06.366 991 IE
21:43:06.556 992 IE
21:43:06.743 993 IE
21:43:06.934 994 IE
21:43:07.122 995 IE
21:43:07.309 996 IE
21:43:07.494 997 IE
21:43:07.683 998 IE
21:43:07.871 999 IE
21:43:08.058 1000 IE
21:43:08.246 1001 IE
21:43:08.434 1002 IE
21:43:08.623 1003 IE
21:43:08.810 1004 IE
21:43:08.999 1005 IE
21:43:09.187 1006 IE
21:43:09.374 1007 IE
21:43:09.561 1008 IE
21:43:09.750 1009 IE
21:43:09.938 1010 IE
21:43:10.126 1011 IE
21:43:10.313 1012 IE
21:43:10.502 1013 IE
21:43:10.688 1014 IE
21:43:10.874 1015 IE
21:43:11.063 1016 IE
21:43:11.252 1017 IE
21:43:11.442 1018 IE
21:43:11.631 1019 IE
21:43:11.821 1020 IE
21:43:12.009 1021 IE
21:43:12.196 1022 IE
21:43:12.385 1023 IE
21:43:12.573 1024 IE
21:43:12.762 1025 IE
21:43:12.951 1026 IE
21:43:13.140 1027 IE
21:43:13.327 1028 IE
21:43:13.514 1029 IE
21:43:13.702 1030 IE
21:43:13.890 1031 IE
21:43:14.079 1032 IE
21:43:14.268 1033 IE
21:43:14.456 1034 IE
21:43:14.646 1035 IE
21:43:14.836 1036 IE
21:43:15.025 1037 IE
21:43:15.211 1038 IE
21:43:15.397 1039 IE
21:43:15.582 1040 IE
21:43:15.768 1041 IE
21:43:15.958 1042 IE
21:43:16.146 1043 IE
21:43:16.334 1044 IE
21:43:16.523 1045 IE
21:43:16.713 1046 IE
21:43:16.902 1047 IE
21:43:17.091 1048 IE
21:43:17.281 1049 IE
21:43:17.470 1050 IE
21:43:17.660 1051 IE
21:43:17.848 1052 IE
21:43:18.037 1053 IE
21:43:18.226 1054 IE
21:43:18.414 1055 IE
21:43:18.601 1056 IE
21:43:18.790 1057 IE
21:43:18.976 1058 IE
21:43:19.165 1059 IE
21:43:19.350 1060 IE
21:43:19.539 1061 IE
21:43:19.727 1062 IE
21:43:19.916 1063 IE
21:43:20.103 1064 IE
21:43:20.291 1065 IE
21:43:20.479 1066 IE
21:43:20.667 1067 IE
21:43:20.856 1068 IE
21:43:21.043 1069 IE
21:43:21.232 1070 IE
21:43:21.419 1071 IE
21:43:21.608 1072 IE
21:43:21.795 1073 IE
21:43:21.982 1074 IE
21:43:22.171 1075 IE
21:43:22.360 1076 IE
21:43:22.546 1077 IE
21:43:22.733 1078 IE
21:43:22.923 1079 IE
